scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,running_p2_mean,unsched_p2_mean,deletions_cum_p2_mean,running_p3_mean,unsched_p3_mean,deletions_cum_p3_mean,running_p4_mean,unsched_p4_mean,deletions_cum_p4_mean
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,80,0.8759,0.8437,0.8807,0.8507,70.6667,1.0,10.0,53.0,0.3333,0.6667,46.3333,0.0,0.3333,35.0,0.6667,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,81,0.8759,0.8437,0.8807,0.8507,70.6667,1.0,10.0,53.0,0.3333,0.6667,46.3333,0.0,0.3333,35.0,0.6667,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,82,0.878,0.8477,0.8812,0.8541,70.6667,1.0,10.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,35.0,0.6667,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,83,0.8812,0.8541,0.8812,0.8541,71.6667,0.0,11.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,35.6667,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,84,0.8812,0.8541,0.8812,0.8541,71.6667,0.0,11.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,35.6667,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,85,0.8812,0.8541,0.8812,0.8541,71.6667,0.0,11.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,35.6667,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,86,0.8812,0.8541,0.8812,0.8541,71.6667,0.0,11.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,35.6667,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,87,0.8812,0.8541,0.8812,0.8541,71.6667,0.0,11.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,35.6667,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,88,0.8826,0.8547,0.8826,0.8547,71.6667,0.0,11.0,53.0,0.0,0.6667,47.3333,0.0,0.3333,36.0,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,89,0.8805,0.8507,0.8805,0.8507,71.6667,0.0,11.0,53.0,0.0,0.6667,46.3333,0.0,1.3333,36.0,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,90,0.8805,0.8507,0.8805,0.8507,71.6667,0.0,11.0,53.0,0.0,0.6667,46.3333,0.0,1.3333,36.0,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,91,0.8805,0.8507,0.8805,0.8507,71.6667,0.0,11.0,53.0,0.0,0.6667,46.3333,0.0,1.3333,36.0,0.0,0.6667
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,92,0.8791,0.8501,0.8791,0.8501,71.6667,0.0,11.0,53.0,0.0,0.6667,46.3333,0.0,1.3333,35.6667,0.0,1.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,93,0.876,0.849,0.8785,0.8614,71.6667,1.3333,11.0,53.0,0.0,0.6667,46.0,0.0,1.6667,35.6667,0.0,1.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,94,0.876,0.849,0.8785,0.8614,71.6667,1.3333,11.0,53.0,0.0,0.6667,46.0,0.0,1.6667,35.6667,0.0,1.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,95,0.876,0.849,0.8785,0.8614,71.6667,1.3333,11.0,53.0,0.0,0.6667,46.0,0.0,1.6667,35.6667,0.0,1.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,96,0.8731,0.8361,0.8888,0.8539,71.6667,2.3333,11.0,53.0,0.0,0.6667,46.0,0.6667,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,97,0.8731,0.8361,0.8888,0.8539,71.6667,2.3333,11.0,53.0,0.0,0.6667,46.0,0.6667,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,98,0.878,0.8521,0.8888,0.8539,73.0,1.0,11.6667,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,99,0.8772,0.8515,0.8881,0.8533,72.6667,1.0,12.0,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,100,0.8772,0.8515,0.8772,0.8515,72.6667,0.0,12.0,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,101,0.8772,0.8515,0.8772,0.8515,72.6667,0.0,12.0,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,102,0.8772,0.8515,0.8772,0.8515,72.6667,0.0,12.0,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,103,0.8751,0.8502,0.8751,0.8502,72.0,0.0,12.6667,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,104,0.8751,0.8502,0.8751,0.8502,72.0,0.0,12.6667,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,105,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,106,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,107,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,108,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,109,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,110,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,111,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,112,0.8739,0.8416,0.8739,0.8416,71.3333,0.0,13.3333,53.0,0.0,0.6667,46.6667,0.0,1.6667,34.6667,0.0,2.0
