scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0,0.226,0.2059,0.2268,0.2084,53.3333,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1,0.2583,0.2457,0.2591,0.2469,64.0,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2,0.3045,0.2912,0.3065,0.2918,74.3333,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3,0.3553,0.3203,0.3553,0.3203,84.3333,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4,0.3942,0.3527,0.3948,0.3533,93.6667,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5,0.435,0.3915,0.4373,0.397,103.6667,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6,0.4756,0.4341,0.4781,0.4366,114.3333,0.6667,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7,0.5279,0.4734,0.5331,0.4739,124.6667,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8,0.5811,0.5219,0.5818,0.5244,135.6667,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9,0.605,0.559,0.605,0.559,145.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10,0.6456,0.5972,0.6464,0.6012,156.0,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,11,0.6854,0.6387,0.6981,0.6426,166.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,12,0.7296,0.6776,0.7438,0.6802,175.0,1.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,13,0.7606,0.7038,0.7814,0.7209,184.3333,2.6667,0.3333
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,14,0.7924,0.7343,0.8202,0.7544,193.0,3.3333,0.6667
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,15,0.8239,0.7674,0.858,0.7979,202.6667,4.0,0.6667
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,16,0.8304,0.7743,0.8694,0.8108,205.0,5.0,0.6667
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,17,0.8389,0.7818,0.8772,0.8177,208.0,4.6667,0.6667
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,18,0.8424,0.7852,0.8807,0.8211,209.6667,4.6667,0.6667
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,19,0.8506,0.7916,0.8906,0.8281,212.3333,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,20,0.8524,0.7912,0.8992,0.8289,212.6667,5.6667,1.3333
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,21,0.8659,0.8014,0.9041,0.8415,215.6667,5.3333,2.3333
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,22,0.8689,0.8109,0.9104,0.8542,218.6667,6.0,3.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,23,0.8774,0.8298,0.9232,0.8749,222.3333,7.0,3.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,24,0.8712,0.8207,0.9223,0.8665,220.0,7.0,6.6667
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,25,0.8685,0.8208,0.9186,0.8653,219.0,6.6667,8.3333
