scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,running_p2_mean,unsched_p2_mean,deletions_cum_p2_mean,running_p3_mean,unsched_p3_mean,deletions_cum_p3_mean,running_p4_mean,unsched_p4_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,53,0.8737,0.8606,0.8769,0.8614,71.6667,0.3333,12.3333,52.6667,0.0,1.3333,46.6667,0.0,2.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,54,0.8737,0.8606,0.8769,0.8614,71.6667,0.3333,12.3333,52.6667,0.0,1.3333,46.6667,0.0,2.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,55,0.8725,0.852,0.8757,0.8527,71.0,0.3333,13.0,52.6667,0.0,1.3333,46.6667,0.0,2.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,56,0.8725,0.852,0.8757,0.8527,71.0,0.3333,13.0,52.6667,0.0,1.3333,46.6667,0.0,2.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,57,0.8627,0.8509,0.8627,0.8509,71.3333,0.0,13.0,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,58,0.8627,0.8509,0.8627,0.8509,71.3333,0.0,13.0,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,59,0.8627,0.8509,0.8627,0.8509,71.3333,0.0,13.0,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,60,0.8627,0.8509,0.8627,0.8509,71.3333,0.0,13.0,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,61,0.8614,0.8471,0.8614,0.8471,70.6667,0.0,13.6667,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,62,0.8614,0.8471,0.8614,0.8471,70.6667,0.0,13.6667,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,63,0.8614,0.8471,0.8614,0.8471,70.6667,0.0,13.6667,52.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,64,0.862,0.8492,0.862,0.8492,70.6667,0.0,13.6667,53.0,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,65,0.8654,0.8588,0.8666,0.8655,70.6667,0.6667,14.0,54.6667,0.0,1.3333,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,66,0.8629,0.8575,0.864,0.8642,70.6667,0.6667,14.0,54.0,0.0,2.0,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,67,0.8629,0.8575,0.864,0.8642,70.6667,0.6667,14.0,54.0,0.0,2.0,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,68,0.8629,0.8575,0.864,0.8642,70.6667,0.6667,14.0,54.0,0.0,2.0,45.6667,0.0,3.6667,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,69,0.8593,0.8506,0.8604,0.8573,70.6667,0.6667,14.0,54.0,0.0,2.0,45.0,0.0,4.3333,35.6667,0.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,70,0.8576,0.8445,0.8576,0.8445,71.3333,0.0,14.0,54.0,0.0,2.0,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,71,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,72,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,73,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,74,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,75,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,76,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,77,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,78,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,79,0.8523,0.8311,0.8523,0.8311,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.6667,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,80,0.8502,0.8297,0.8502,0.8297,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,81,0.8502,0.8297,0.8502,0.8297,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,82,0.8502,0.8297,0.8502,0.8297,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,83,0.8502,0.8297,0.8502,0.8297,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,84,0.8502,0.8297,0.8502,0.8297,70.3333,0.0,15.0,52.3333,0.0,3.6667,45.0,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,85,0.8564,0.8365,0.8572,0.84,71.0,0.3333,15.3333,54.0,0.0,3.6667,45.0,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,86,0.8591,0.8378,0.8599,0.8413,71.0,0.3333,15.3333,54.3333,0.0,3.6667,45.3333,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,87,0.8591,0.8378,0.8599,0.8413,71.0,0.3333,15.3333,54.3333,0.0,3.6667,45.3333,0.0,4.3333,34.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,88,0.861,0.8407,0.8618,0.8442,71.3333,0.3333,16.3333,54.6667,0.0,3.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,89,0.861,0.8407,0.8618,0.8442,71.3333,0.3333,16.3333,54.6667,0.0,3.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,90,0.861,0.8407,0.8618,0.8442,71.3333,0.3333,16.3333,54.6667,0.0,3.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,91,0.861,0.8407,0.8618,0.8442,71.3333,0.3333,16.3333,54.6667,0.0,3.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,92,0.861,0.8407,0.8618,0.8442,71.3333,0.3333,16.3333,54.6667,0.0,3.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,93,0.8603,0.8381,0.8603,0.8381,71.6667,0.0,16.3333,54.0,0.0,4.3333,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,94,0.8595,0.8368,0.8595,0.8368,71.6667,0.0,16.3333,53.6667,0.0,4.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,95,0.8595,0.8368,0.8595,0.8368,71.6667,0.0,16.3333,53.6667,0.0,4.6667,45.0,0.0,4.6667,35.3333,0.0,2.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,96,0.8583,0.8356,0.8583,0.8356,71.6667,0.0,16.3333,53.6667,0.0,4.6667,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,97,0.8583,0.8356,0.8583,0.8356,71.6667,0.0,16.3333,53.6667,0.0,4.6667,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,98,0.8583,0.8356,0.8583,0.8356,71.6667,0.0,16.3333,53.6667,0.0,4.6667,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,99,0.8534,0.8331,0.8534,0.8331,71.6667,0.0,16.3333,53.3333,0.0,5.0,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,100,0.8523,0.8316,0.8523,0.8316,71.0,0.0,17.0,53.3333,0.0,5.0,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,101,0.8523,0.8316,0.8523,0.8316,71.0,0.0,17.0,53.3333,0.0,5.0,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,102,0.8523,0.8316,0.8523,0.8316,71.0,0.0,17.0,53.3333,0.0,5.0,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,103,0.8523,0.8316,0.8523,0.8316,71.0,0.0,17.0,53.3333,0.0,5.0,45.0,0.0,4.6667,34.6667,0.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,104,0.8507,0.83,0.8507,0.83,71.0,0.0,17.0,53.3333,0.0,5.0,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,105,0.8495,0.8233,0.8495,0.8233,70.3333,0.0,17.6667,53.3333,0.0,5.0,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,106,0.8495,0.8233,0.8495,0.8233,70.3333,0.0,17.6667,53.3333,0.0,5.0,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,107,0.8495,0.8233,0.8495,0.8233,70.3333,0.0,17.6667,53.3333,0.0,5.0,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,108,0.8495,0.8233,0.8495,0.8233,70.3333,0.0,17.6667,53.3333,0.0,5.0,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,109,0.8483,0.8197,0.8483,0.8197,70.3333,0.0,17.6667,52.6667,0.0,5.6667,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,110,0.8483,0.8197,0.8483,0.8197,70.3333,0.0,17.6667,52.6667,0.0,5.6667,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,111,0.8483,0.8197,0.8483,0.8197,70.3333,0.0,17.6667,52.6667,0.0,5.6667,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,112,0.8483,0.8197,0.8483,0.8197,70.3333,0.0,17.6667,52.6667,0.0,5.6667,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,113,0.8483,0.8197,0.8483,0.8197,70.3333,0.0,17.6667,52.6667,0.0,5.6667,45.0,0.0,4.6667,33.6667,0.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,114,0.8483,0.8197,0.8483,0.8197,70.3333,0.0,17.6667,52.6667,0.0,5.6667,45.0,0.0,4.6667,33.6667,0.0,4.0
