scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,0,0.1437,0.1493,0.1437,0.1493,19.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,1,0.2584,0.2595,0.2584,0.2595,33.6667,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,2,0.3575,0.3535,0.3575,0.3535,44.3333,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,3,0.4481,0.4218,0.4518,0.4248,54.6667,0.6667,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,4,0.5279,0.5018,0.529,0.5108,64.6667,0.3333,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,5,0.6161,0.5857,0.6406,0.5934,75.0,1.3333,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,6,0.6787,0.6309,0.7102,0.6398,83.3333,1.3333,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,7,0.7318,0.7009,0.7892,0.712,92.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,8,0.7896,0.7597,0.8643,0.7742,101.0,2.6667,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,9,0.798,0.7631,0.8726,0.7776,101.6667,2.6667,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,10,0.8051,0.7685,0.8712,0.7814,102.6667,2.3333,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,11,0.8182,0.7788,0.8842,0.7916,105.0,2.3333,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,12,0.8223,0.7809,0.8904,0.7949,105.6667,2.6667,1.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,13,0.8363,0.7877,0.9092,0.8018,107.3333,2.6667,1.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,14,0.8333,0.7814,0.9032,0.7949,106.6667,2.6667,3.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,15,0.8198,0.7778,0.8896,0.7913,105.6667,2.6667,4.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,16,0.8221,0.7799,0.892,0.7935,106.3333,2.6667,4.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,17,0.822,0.7823,0.8918,0.7958,106.0,2.6667,5.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,18,0.8173,0.7756,0.8872,0.7892,104.6667,2.6667,6.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,19,0.8295,0.7858,0.8993,0.7994,106.6667,2.6667,6.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,20,0.86,0.8028,0.9311,0.825,110.6667,3.0,7.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,21,0.8768,0.8228,0.9538,0.8677,113.6667,4.3333,7.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,22,0.8806,0.8389,0.9782,0.8989,115.6667,6.0,8.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,23,0.8605,0.8253,0.9582,0.8852,113.0,6.0,10.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,24,0.8367,0.808,0.9293,0.8525,109.3333,4.6667,14.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,25,0.8381,0.8064,0.9185,0.8318,109.0,3.6667,15.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,26,0.8381,0.8064,0.9185,0.8318,109.0,3.6667,15.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,27,0.8339,0.8022,0.9143,0.8276,108.0,3.6667,16.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,28,0.8337,0.8011,0.9073,0.8253,107.6667,3.3333,16.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,29,0.8348,0.8026,0.9084,0.8268,108.0,3.3333,16.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,30,0.8297,0.8,0.9033,0.8242,107.3333,3.3333,17.3333
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,31,0.832,0.8059,0.9045,0.8262,108.0,3.0,17.6667
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,32,0.8386,0.8308,0.9449,0.8563,110.3333,4.3333,19.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,33,0.8369,0.8311,0.9734,0.8687,111.0,5.6667,20.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=4s,3,34,0.8336,0.8229,0.9265,0.8457,109.0,3.6667,22.3333
