timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/19/16:33:21,3.428111,0.243281,0.231713,0.245906,0.238307,17,14,5,7,0,0,1,0,0,0,0,0
2026/01/19/16:33:22,4.428226,0.284562,0.297587,0.284562,0.297587,19,15,8,11,0,0,0,0,0,0,0,0
2026/01/19/16:33:23,5.428324,0.304812,0.390037,0.316156,0.402030,22,18,9,14,0,1,0,0,0,0,0,0
2026/01/19/16:33:24,6.428422,0.360844,0.469695,0.360844,0.469695,25,23,11,15,0,0,0,0,0,0,0,0
2026/01/19/16:33:25,7.428508,0.408750,0.508721,0.408750,0.508721,32,24,11,16,0,0,0,0,0,0,0,0
2026/01/19/16:33:26,8.428632,0.473562,0.548213,0.473562,0.548213,35,28,14,18,0,0,0,0,0,0,0,0
2026/01/19/16:33:27,9.428701,0.544813,0.585299,0.544813,0.585299,36,33,18,18,0,0,0,0,0,0,0,0
2026/01/19/16:33:28,10.428804,0.588594,0.639158,0.590875,0.643106,41,38,19,18,1,0,0,0,0,0,0,0
2026/01/19/16:33:29,11.428898,0.616719,0.688486,0.616719,0.688486,46,40,20,21,0,0,0,0,0,0,0,0
2026/01/19/16:33:30,12.428989,0.643344,0.710330,0.650375,0.712107,48,45,22,22,0,0,0,1,0,0,0,0
2026/01/19/16:33:31,13.429068,0.688187,0.745956,0.690031,0.747525,49,47,25,27,0,0,1,0,0,0,0,0
2026/01/19/16:33:32,14.429124,0.718063,0.774353,0.728594,0.801474,49,48,31,27,1,2,1,0,0,0,0,0
2026/01/19/16:33:33,15.429215,0.718063,0.774353,0.760938,0.859128,49,48,31,27,4,4,5,3,0,0,0,0
2026/01/19/16:33:34,16.429318,0.718063,0.774353,0.788687,0.885447,49,48,31,27,8,5,5,4,0,0,0,0
2026/01/19/16:33:35,17.429389,0.718063,0.774353,0.797500,0.896285,49,48,31,27,10,5,5,4,0,0,0,0
2026/01/19/16:33:36,18.429528,0.718063,0.774353,0.797500,0.896285,49,48,31,27,10,5,5,4,0,0,0,0
2026/01/19/16:33:37,19.429655,0.719437,0.774012,0.793562,0.891154,47,48,35,27,12,5,1,4,2,0,0,0
2026/01/19/16:33:38,20.429750,0.758000,0.851322,0.793562,0.891154,51,53,36,31,8,0,0,0,2,0,0,0
2026/01/19/16:33:39,21.429821,0.758000,0.851322,0.802625,0.902082,51,53,36,31,10,0,0,0,2,0,0,0
2026/01/19/16:33:40,22.429905,0.758000,0.851322,0.802625,0.902082,51,53,36,31,10,0,0,0,2,0,0,0
2026/01/19/16:33:41,23.430002,0.758000,0.851322,0.802625,0.902082,51,53,36,31,10,0,0,0,2,0,0,0
2026/01/19/16:33:42,24.430082,0.793562,0.891154,0.802625,0.902082,59,53,36,31,2,0,0,0,3,0,0,0
2026/01/19/16:33:43,25.430163,0.795844,0.893821,0.802625,0.902082,60,53,36,31,1,0,0,0,3,0,0,0
2026/01/19/16:33:44,26.430248,0.795844,0.893821,0.802625,0.902082,60,53,36,31,1,0,0,0,3,0,0,0
2026/01/19/16:33:45,27.430327,0.795844,0.893821,0.802625,0.902082,60,53,36,31,1,0,0,0,3,0,0,0
2026/01/19/16:33:46,28.430406,0.795844,0.893821,0.802625,0.902082,60,53,36,31,1,0,0,0,3,0,0,0
2026/01/19/16:33:47,29.430522,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:48,30.430649,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:49,31.430805,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:50,32.430902,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:51,33.431088,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:52,34.431186,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:53,35.431346,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:54,36.431488,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:55,37.431580,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:56,38.431677,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:57,39.431817,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:58,40.431904,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:33:59,41.432012,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:00,42.432117,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:01,43.432216,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:02,44.432320,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:03,45.432474,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:04,46.432630,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:05,47.432791,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:06,48.432883,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:07,49.432960,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:08,50.433071,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:09,51.433230,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:10,52.433378,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:11,53.433477,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:12,54.433570,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:13,55.433668,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:14,56.433762,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:15,57.433848,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:16,58.434036,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:17,59.434113,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:18,60.434125,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:19,61.434237,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:20,62.434389,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:21,63.434480,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:22,64.434582,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:23,65.434668,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:24,66.434819,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:25,67.434933,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:26,68.435031,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:27,69.435137,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:28,70.435213,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:29,71.435296,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:30,72.435399,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
2026/01/19/16:34:31,73.435496,0.802625,0.902082,0.802625,0.902082,61,53,36,31,0,0,0,0,4,0,0,0
