timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/04/19:53:01,2.372238,0.268125,0.138637,0.268125,0.138637,27,0,0
2026/02/04/19:53:02,3.373225,0.323188,0.179320,0.323188,0.179320,35,0,0
2026/02/04/19:53:03,4.375268,0.404938,0.311967,0.428375,0.319456,46,1,0
2026/02/04/19:53:04,5.376131,0.509375,0.440031,0.516312,0.451496,58,1,0
2026/02/04/19:53:05,6.376957,0.606062,0.580575,0.606062,0.580575,70,0,0
2026/02/04/19:53:06,7.377603,0.712500,0.657946,0.712500,0.657946,79,0,0
2026/02/04/19:53:07,8.378422,0.751563,0.698101,0.755188,0.703761,84,1,0
2026/02/04/19:53:08,9.379192,0.829750,0.788458,0.829750,0.788458,95,0,0
2026/02/04/19:53:09,10.379954,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:10,11.380726,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:11,12.381375,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:12,13.382061,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:13,14.382704,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:14,15.383414,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:15,16.384043,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:16,17.384845,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:17,18.385614,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:18,19.386324,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:19,20.387015,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:20,21.387821,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:21,22.388544,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:22,23.389388,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:23,24.390269,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:24,25.390961,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:25,26.391841,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:26,27.392637,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:27,28.393427,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:28,29.394220,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:29,30.395052,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:30,31.395758,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:31,32.396618,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:32,33.397235,0.823250,0.810133,0.823250,0.810133,95,0,2
2026/02/04/19:53:33,34.397995,0.847063,0.833418,0.847063,0.833418,101,0,2
2026/02/04/19:53:34,35.398690,0.847063,0.833418,0.847063,0.833418,101,0,2
2026/02/04/19:53:35,36.399546,0.847063,0.833418,0.847063,0.833418,101,0,2
2026/02/04/19:53:36,37.400350,0.833937,0.820779,0.833937,0.820779,98,0,5
2026/02/04/19:53:37,38.401247,0.833937,0.820779,0.833937,0.820779,98,0,5
2026/02/04/19:53:38,39.401965,0.833937,0.820779,0.833937,0.820779,98,0,5
2026/02/04/19:53:39,40.402910,0.844938,0.824289,0.857000,0.851138,98,1,8
2026/02/04/19:53:40,41.403761,0.923063,0.898572,0.978125,0.986545,108,7,8
2026/02/04/19:53:41,42.404458,0.923063,0.898572,0.978125,0.986545,108,7,8
2026/02/04/19:53:42,43.405217,0.923063,0.898572,0.978125,0.986545,108,7,8
2026/02/04/19:53:43,44.406096,0.919875,0.888989,0.991125,1.015952,107,8,9
2026/02/04/19:53:44,45.406794,0.926875,0.902014,0.998125,1.028977,109,8,9
2026/02/04/19:53:45,46.407496,0.943562,0.915759,1.070437,1.105307,112,14,9
2026/02/04/19:53:46,47.408328,0.955688,0.931181,1.158375,1.181155,115,21,11
