id,cpu_request,mem_request,inter_arrival_us,life_time_us,priority
clusterdata_2019_b:462402909086:508,0.01470947265625,0.0094757080078125,0,13128000000,103
clusterdata_2019_b:462019486626:289,0.002025604248046875,0.0006361007690429688,1,264000000,116
clusterdata_2019_b:496413284090:857,0.0096893310546875,0.00548553466796875,1,246000000,0
clusterdata_2019_b:497910763459:1122,0.00360870361328125,0.016204833984375,1,101000000,0
clusterdata_2019_b:461655602575:1282,0.00405120849609375,0.00390625,1,32989000000,0
clusterdata_2019_b:477260852860:7212,0.001056671142578125,0.00176239013671875,1,61721000000,0
clusterdata_2019_b:492548032406:7,0.003170013427734375,0.00418853759765625,1,48000000,0
clusterdata_2019_b:461853016897:489,0.00290679931640625,0.002590179443359375,1,35417000000,0
clusterdata_2019_b:475773501376:2781,0.00131988525390625,0.000980377197265625,1,523000000,0
clusterdata_2019_b:496490938674:853,0.0018482208251953125,0.00182342529296875,1,410000000,0
clusterdata_2019_b:498552422556:1246,0.002025604248046875,0.0041046142578125,1,11262000000,0
clusterdata_2019_b:494893094170:2456,0.002288818359375,0.00228118896484375,1,41939000000,0
clusterdata_2019_b:460018610718:23,0.00395965576171875,0.0073089599609375,1,156000000,0
clusterdata_2019_b:460109293848:317,0.0017604827880859375,0.0017910003662109375,1,4344000000,0
clusterdata_2019_b:457652726150:1447,0.005462646484375,0.0081787109375,1,3061000000,0
clusterdata_2019_b:478569157058:19,0.0102081298828125,0.0094451904296875,1,43000000,0
clusterdata_2019_b:455951422789:4182,0.00566864013671875,0.00262451171875,1,1432000000,0
clusterdata_2019_b:458957316084:56,0.0081024169921875,0.0012187957763671875,1,1393000000,0
clusterdata_2019_b:461970450183:280,0.0014095306396484375,0.00220489501953125,1,1792000000,0
clusterdata_2019_b:496270635099:52,0.002288818359375,0.001369476318359375,1,37000000,0
clusterdata_2019_b:458153865985:548,0.0164794921875,0.00716400146484375,1,355000000,103
clusterdata_2019_b:462265267034:5286,0.0007047653198242188,0.001247406005859375,1,7651000000,0
clusterdata_2019_b:498318278683:0,0.0017604827880859375,0.002239227294921875,87381,39000000,0
clusterdata_2019_b:493870909363:953,0.0081939697265625,0.0070953369140625,1,628000000,0
clusterdata_2019_b:467862068341:38,0.00634002685546875,0.004486083984375,1,86619000000,0
clusterdata_2019_b:496666057759:224,0.0230712890625,0.00836181640625,0,6711000000,103
clusterdata_2019_b:458417861361:338,0.003875732421875,0.00252532958984375,1,665000000,0
clusterdata_2019_b:500371728650:18565,0.002025604248046875,0.002605438232421875,1,7582000000,103
clusterdata_2019_b:496505698157:749,0.029144287109375,0.01446533203125,1,2645000000,0
clusterdata_2019_b:499110780685:7,0.003170013427734375,0.0041961669921875,1,170000000,103
clusterdata_2019_b:495745692823:91,0.002025604248046875,0.00543975830078125,1,77000000,0
clusterdata_2019_b:478612632854:32678,0.00566864013671875,0.00262451171875,1,27571000000,0
clusterdata_2019_b:460275621514:43,0.007843017578125,0.00196075439453125,1,417000000,0
clusterdata_2019_b:461173519939:316,0.002025604248046875,0.0006361007690429688,1,204000000,116
clusterdata_2019_b:455048474630:535,0.0141754150390625,0.00390625,63127,8177000000,0
clusterdata_2019_b:456217096256:2318,0.009674072265625,0.0097198486328125,1,1669000000,107
clusterdata_2019_b:492301997290:718,0.00405120849609375,0.001953125,1,335298000000,0
clusterdata_2019_b:459622854822:69,0.016632080078125,0.00423431396484375,1,4088000000,103
clusterdata_2019_b:497931384022:167,0.002201080322265625,0.0013580322265625,1,255000000,0
clusterdata_2019_b:460870906554:584,0.009857177734375,0.003513336181640625,1,7057000000,0
clusterdata_2019_b:498623764626:666,0.002025604248046875,0.0012378692626953125,1,4839000000,103
clusterdata_2019_b:462165517183:450,0.002025604248046875,0.0006361007690429688,1,363000000,116
clusterdata_2019_b:495261464732:0,0.00290679931640625,0.00328826904296875,3097262,5964000000,0
clusterdata_2019_b:496239569859:348,0.00395965576171875,0.003513336181640625,1,49000000,0
clusterdata_2019_b:495982835565:268,0.002552032470703125,0.0013294219970703125,0,5867000000,103
clusterdata_2019_b:499687436285:0,0.00563812255859375,0.00727081298828125,1897861,239000000,0
clusterdata_2019_b:459460201760:649,0.0042266845703125,0.00759124755859375,1,970000000,103
clusterdata_2019_b:458312724794:73,0.002025604248046875,0.0011844635009765625,1,92000000,0
clusterdata_2019_b:496935584781:1323,0.0582275390625,0.0155487060546875,1,4329000000,0
clusterdata_2019_b:460321614158:2386,0.002025604248046875,0.0006361007690429688,1,396000000,116
clusterdata_2019_b:499787051859:233,0.002819061279296875,0.002292633056640625,1,1982000000,0
clusterdata_2019_b:498158591885:86,0.00211334228515625,0.001369476318359375,1,116000000,0
clusterdata_2019_b:494259182366:117,0.0026397705078125,0.002429962158203125,1,35000000,0
clusterdata_2019_b:495982243490:157,0.002201080322265625,0.001316070556640625,1,42000000,0
clusterdata_2019_b:458205857612:123,0.0027313232421875,0.002124786376953125,1,360000000,0
clusterdata_2019_b:501380410324:1877,0.004669189453125,0.002712249755859375,1,43541000000,0
clusterdata_2019_b:494794879355:51,0.0027313232421875,0.00223541259765625,1,9050000000,0
clusterdata_2019_b:459302243102:36133,0.002025604248046875,0.002605438232421875,1,2134000000,103
clusterdata_2019_b:500428283831:261,0.00589752197265625,0.00543212890625,1,116000000,0
clusterdata_2019_b:497479176218:20,0.00510406494140625,0.00203704833984375,1,39000000,0
clusterdata_2019_b:497963324199:591,0.002025604248046875,0.0011501312255859375,1,8350000000,103
clusterdata_2019_b:496246358001:176,0.016387939453125,0.006195068359375,1,12395000000,0
clusterdata_2019_b:495114559487:1106,0.002025604248046875,0.002605438232421875,1,8713000000,103
clusterdata_2019_b:462126035351:664,0.002025604248046875,0.003631591796875,1,250000000,114
clusterdata_2019_b:498672890152:18,0.00449371337890625,0.0081634521484375,1,127000000,0
clusterdata_2019_b:495684377057:566,0.002376556396484375,0.002288818359375,1,5203000000,0
clusterdata_2019_b:478612636137:23966,0.016204833984375,0.002605438232421875,1,17286000000,0
clusterdata_2019_b:495425614302:742,0.0016727447509765625,0.01092529296875,1,70000000,0
clusterdata_2019_b:476254612554:155,0.00457763671875,0.00768280029296875,1,432000000,0
clusterdata_2019_b:499783075039:25742,0.00566864013671875,0.00262451171875,1,5725000000,0
clusterdata_2019_b:479624679267:113,0.0117034912109375,0.003662109375,1,417000000,105
clusterdata_2019_b:501622506382:9635,0.03204345703125,0.015228271484375,1,78424000000,0
clusterdata_2019_b:503280528974:297,0.016204833984375,0.01483154296875,1,20752000000,0
clusterdata_2019_b:497624342231:104,0.0079193115234375,0.00196075439453125,1,1676000000,0
clusterdata_2019_b:458401548996:1246,0.011444091796875,0.00392913818359375,1,2916000000,103
clusterdata_2019_b:480496826365:3665,0.0081024169921875,0.0104217529296875,1,12535000000,0
clusterdata_2019_b:493262693901:1249,0.002025604248046875,0.00186920166015625,0,3207000000,103
clusterdata_2019_b:459396468997:7491,0.00211334228515625,0.0011577606201171875,1,55000000,0
clusterdata_2019_b:497259785370:42,0.00537109375,0.00787353515625,1,46000000,0
clusterdata_2019_b:495984760654:155,0.02386474609375,0.033203125,1,491000000,103
clusterdata_2019_b:497801805052:443,0.0110931396484375,0.00675201416015625,1,12707000000,103
clusterdata_2019_b:496286814085:410,0.0384521484375,0.00490570068359375,1,33000000,0
clusterdata_2019_b:462509094137:18,0.029754638671875,0.0144805908203125,0,957000000,105
clusterdata_2019_b:462396081161:18190,0.002025604248046875,0.002605438232421875,1,25918000000,103
clusterdata_2019_b:491366775624:128,0.0019378662109375,0.002277374267578125,1,5750000000,0
clusterdata_2019_b:462264476629:467,0.002025604248046875,0.0006361007690429688,1,654000000,116
clusterdata_2019_b:457818896750:12,0.0018482208251953125,0.002227783203125,1,42000000,0
clusterdata_2019_b:460132704932:1099,0.0081024169921875,0.00356292724609375,1,12000000,0
clusterdata_2019_b:497953414897:0,0.0017604827880859375,0.00234222412109375,297120,201000000,0
clusterdata_2019_b:501636361476:108,0.00211334228515625,0.001178741455078125,1,151000000,0
clusterdata_2019_b:456717995414:4,0.025726318359375,0.0086517333984375,1,247000000,0
clusterdata_2019_b:495365882634:20,0.002288818359375,0.0011444091796875,1,38000000,0
clusterdata_2019_b:480672522400:752,0.0211181640625,0.007415771484375,1,5974000000,103
clusterdata_2019_b:498526174468:926,0.022186279296875,0.019439697265625,1,4416000000,103
clusterdata_2019_b:479078319132:354,0.0014095306396484375,0.0027313232421875,1,174093000000,103
clusterdata_2019_b:476084543060:56,0.002288818359375,0.001140594482421875,1,53000000,0
clusterdata_2019_b:496777039994:803,0.011627197265625,0.00455474853515625,1,4601000000,103
clusterdata_2019_b:478698196439:32,0.0017604827880859375,0.0022430419921875,1,9580000000,0
clusterdata_2019_b:499055420105:5,0.0050201416015625,0.001827239990234375,0,72000000,105
clusterdata_2019_b:494548498346:2345,0.00246429443359375,0.00220489501953125,1,11517000000,0
clusterdata_2019_b:493661649946:75,0.0034332275390625,0.00569915771484375,1,44000000,0
clusterdata_2019_b:498613870472:457,0.048583984375,0.0078125,1,63000000,0
clusterdata_2019_b:492500038024:432,0.0017604827880859375,0.002254486083984375,1,83000000,0
clusterdata_2019_b:499110550024:73,0.0017604827880859375,0.002124786376953125,1,27000000,0
clusterdata_2019_b:503825434787:888,0.002025604248046875,0.00122833251953125,1,20797000000,103
clusterdata_2019_b:460110922355:2790,0.00290679931640625,0.00289154052734375,1,7432000000,0
clusterdata_2019_b:455582526176:4724,0.00440216064453125,0.003047943115234375,1,30536000000,0
clusterdata_2019_b:497729479248:503,0.002376556396484375,0.0013256072998046875,1,36000000,0
clusterdata_2019_b:459204940055:105,0.00643157958984375,0.0081329345703125,1,51000000,0
clusterdata_2019_b:457367379175:578,0.008544921875,0.008514404296875,0,2149000000,103
clusterdata_2019_b:497284096121:612,0.008270263671875,0.0120849609375,1,135000000,0
clusterdata_2019_b:492436436922:962,0.0081024169921875,0.015625,1,92000000,0
clusterdata_2019_b:462105153600:5650,0.0049285888671875,0.0057525634765625,1,229000000,0
clusterdata_2019_b:458543809356:30,0.00246429443359375,0.00251007080078125,1,146000000,0
clusterdata_2019_b:497085153928:21,0.00211334228515625,0.0018863677978515625,1,27000000,0
clusterdata_2019_b:458605682102:413,0.0081024169921875,0.000499725341796875,1,59000000,0
clusterdata_2019_b:495984632740:2678,0.00475311279296875,0.00543212890625,1,1509000000,103
clusterdata_2019_b:462379341786:2109,0.0026397705078125,0.006134033203125,1,36012000000,0
clusterdata_2019_b:461910487596:110,0.00211334228515625,0.0013370513916015625,1,17437000000,0
clusterdata_2019_b:503636143806:1584,0.002994537353515625,0.0022735595703125,1,37931000000,0
clusterdata_2019_b:473456657647:130,0.0017604827880859375,0.002658843994140625,1,445000000,0
clusterdata_2019_b:497498420788:846,0.002025604248046875,0.003696441650390625,1,324291000000,103
clusterdata_2019_b:456060813206:19743,0.003520965576171875,0.0032806396484375,1,4411000000,103
clusterdata_2019_b:497449573593:157,0.0081024169921875,0.00521087646484375,1,37000000,0
clusterdata_2019_b:496987641335:1365,0.017791748046875,0.0150604248046875,1,2285000000,0
clusterdata_2019_b:499733791882:3717,0.00616455078125,0.0041961669921875,1,1740000000,0
clusterdata_2019_b:493583876719:0,0.018768310546875,0.0250244140625,72401,1876000000,0
clusterdata_2019_b:495044505326:60,0.01727294921875,0.0057220458984375,0,837000000,103
clusterdata_2019_b:473441106931:578,0.002025604248046875,0.002895355224609375,1,4311000000,103
clusterdata_2019_b:504371199851:40,0.01751708984375,0.01068115234375,1,1163000000,0
clusterdata_2019_b:497720743746:324,0.002819061279296875,0.003154754638671875,1,36601000000,0
clusterdata_2019_b:496258753854:278,0.026153564453125,0.004547119140625,1,327000000,105
clusterdata_2019_b:459415801003:4,0.0034332275390625,0.00278472900390625,1,51000000,0
clusterdata_2019_b:496334320685:0,0.00566864013671875,0.00262451171875,382277,92000000,0
clusterdata_2019_b:462131014593:1540,0.0113525390625,0.00724029541015625,1,8032000000,103
clusterdata_2019_b:471567636886:36186,0.002025604248046875,0.002605438232421875,1,16276000000,103
clusterdata_2019_b:494045642501:19780,0.03240966796875,0.0010471343994140625,1,3139000000,103
clusterdata_2019_b:456241733085:507,0.03021240234375,0.0136260986328125,0,493000000,103
clusterdata_2019_b:493781812819:2857,0.002025604248046875,0.002605438232421875,1,29669000000,103
clusterdata_2019_b:498176416286:26,0.0018482208251953125,0.00257110595703125,1,551000000,0
clusterdata_2019_b:498502108664:11,0.00246429443359375,0.002132415771484375,1,39000000,0
clusterdata_2019_b:491273856151:1175,0.003082275390625,0.005126953125,1,246000000,103
clusterdata_2019_b:498532080003:1221,0.0097198486328125,0.0022125244140625,1,155795000000,0
clusterdata_2019_b:495150085196:10567,0.002025604248046875,0.002605438232421875,1,7054000000,103
clusterdata_2019_b:491964322390:78,0.04052734375,0.00025463104248046875,1,91000000,0
clusterdata_2019_b:498579169853:238,0.010833740234375,0.003253936767578125,1,927000000,114
clusterdata_2019_b:458285610458:203,0.00897216796875,0.0007839202880859375,1,38961000000,116
clusterdata_2019_b:500681705147:12,0.01153564453125,0.001384735107421875,1,42000000,118
clusterdata_2019_b:478612647531:3890,0.002025604248046875,0.0010166168212890625,1,198000000,0
clusterdata_2019_b:497251339622:46,0.00211334228515625,0.00131988525390625,1,2221000000,0
clusterdata_2019_b:494589023740:23,0.0118865966796875,0.00415802001953125,0,353000000,105
clusterdata_2019_b:459420449625:1401,0.002994537353515625,0.0015468597412109375,1,67000000,0
clusterdata_2019_b:496461969870:46,0.0034332275390625,0.00585174560546875,1,66000000,0
clusterdata_2019_b:493264906195:27,0.002025604248046875,0.002960205078125,1,150000000,0
clusterdata_2019_b:497569200257:294,0.017608642578125,0.01123046875,0,2523000000,103
clusterdata_2019_b:497446601644:21,0.0081024169921875,0.015625,1,65000000,0
clusterdata_2019_b:480558538807:28694,0.002025604248046875,0.002605438232421875,1,20221000000,103
clusterdata_2019_b:497310711160:82,0.00475311279296875,0.007568359375,1,57000000,0
clusterdata_2019_b:496373519200:132,0.20263671875,0.0151214599609375,0,77000000,103
clusterdata_2019_b:494393340377:13,0.0296630859375,0.014434814453125,0,945000000,105
clusterdata_2019_b:461249318967:112,0.0017604827880859375,0.001811981201171875,1,147000000,0
clusterdata_2019_b:497552953107:7147,0.00757598876953125,0.0069427490234375,1,1167000000,0
clusterdata_2019_b:495123403565:487,0.0017604827880859375,0.00168609619140625,1,2666000000,0
clusterdata_2019_b:496270991793:583,0.016204833984375,0.02044677734375,1,54000000,0
clusterdata_2019_b:498492672974:14382,0.002025604248046875,0.0013561248779296875,1,2961000000,0
clusterdata_2019_b:496149344186:2,0.00537109375,0.00562286376953125,1,64000000,0
clusterdata_2019_b:462425042722:1296,0.003520965576171875,0.00412750244140625,1,303000000,114
clusterdata_2019_b:503810520646:14834,0.002025604248046875,0.002605438232421875,1,7493000000,103
clusterdata_2019_b:491523814381:1196,0.0367431640625,0.15869140625,0,13775000000,103
clusterdata_2019_b:494576469947:46,0.0017604827880859375,0.002216339111328125,1,50000000,0
clusterdata_2019_b:496012605443:220,0.002025604248046875,0.0010166168212890625,1,36000000,0
clusterdata_2019_b:500489370080:107,0.00449371337890625,0.007965087890625,1,8673000000,103
clusterdata_2019_b:493627660197:982,0.00616455078125,0.03460693359375,0,40382000000,103
clusterdata_2019_b:496227349228:25,0.002288818359375,0.003131866455078125,1,36000000,0
clusterdata_2019_b:498344435948:0,0.005462646484375,0.00464630126953125,86809,19000000,0
clusterdata_2019_b:462435841987:925,0.00757598876953125,0.008392333984375,1,11463000000,0
clusterdata_2019_b:491969896832:684,0.002025604248046875,0.002605438232421875,1,8009000000,103
clusterdata_2019_b:496162862666:58,0.0118865966796875,0.00392913818359375,0,225000000,105
clusterdata_2019_b:496485724505:911,0.009063720703125,0.0105133056640625,1,1068000000,103
clusterdata_2019_b:457009214736:19,0.0081024169921875,0.0039215087890625,1,64000000,0
clusterdata_2019_b:496312343336:449,0.0097198486328125,0.0022125244140625,1,18000000,0
clusterdata_2019_b:499533795809:1606,0.03363037109375,0.0082550048828125,1,2770000000,103
clusterdata_2019_b:495005988996:125,0.002552032470703125,0.002559661865234375,1,91000000,0
clusterdata_2019_b:498660228971:87,0.0081024169921875,0.000499725341796875,1,48000000,0
clusterdata_2019_b:498160299288:19,0.0017604827880859375,0.002239227294921875,1,273000000,0
clusterdata_2019_b:501272782562:55,0.00669097900390625,0.001293182373046875,1,878000000,117
clusterdata_2019_b:495634284731:37,0.0081939697265625,0.00196075439453125,1,49000000,0
clusterdata_2019_b:497704833388:114,0.0041351318359375,0.003604888916015625,1,148000000,0
clusterdata_2019_b:497868481569:5278,0.0017604827880859375,0.0017299652099609375,1,1511000000,0
clusterdata_2019_b:498325249245:205,0.003082275390625,0.00237274169921875,1,443000000,0
clusterdata_2019_b:494789539443:408,0.002025604248046875,0.002605438232421875,1,20822000000,103
clusterdata_2019_b:497202916488:2664,0.002025604248046875,0.00412750244140625,1,58000000,0
clusterdata_2019_b:499532171740:209,0.00537109375,0.00652313232421875,1,640000000,103
clusterdata_2019_b:473557302258:122,0.00395965576171875,0.00445556640625,1,24000000,0
clusterdata_2019_b:498167017742:4844,0.008453369140625,0.001804351806640625,1,47681000000,0
clusterdata_2019_b:461378323985:767,0.002025604248046875,0.0006361007690429688,1,356000000,116
clusterdata_2019_b:462345810365:30,0.002025604248046875,0.003631591796875,1,592000000,114
clusterdata_2019_b:457230738208:15325,0.0049285888671875,0.002605438232421875,1,3164000000,103
clusterdata_2019_b:499783068931:199,0.0081024169921875,0.00572967529296875,1,23967000000,0
clusterdata_2019_b:491742847030:124,0.002201080322265625,0.001316070556640625,1,909000000,0
clusterdata_2019_b:501321432927:801,0.002025604248046875,0.00167083740234375,1,108000000,0
clusterdata_2019_b:462338772352:1472,0.002288818359375,0.00130462646484375,1,2151000000,0
clusterdata_2019_b:496299486953:1301,0.030029296875,0.012237548828125,1,290000000,103
clusterdata_2019_b:477743344726:0,0.0350341796875,0.0131378173828125,629119,2397000000,0
clusterdata_2019_b:455793230082:1,0.00246429443359375,0.0025787353515625,1,44000000,0
clusterdata_2019_b:459196921259:1914,0.003875732421875,0.002899169921875,1,3865000000,0
clusterdata_2019_b:457045606890:2840,0.0041351318359375,0.00289154052734375,1,917000000,0
clusterdata_2019_b:496777627232:287,0.0026397705078125,0.00226593017578125,1,73000000,0
clusterdata_2019_b:477759809854:20,0.048583984375,0.0078125,1,407000000,0
clusterdata_2019_b:503880725158:2,0.01214599609375,0.0122833251953125,1,996000000,0
clusterdata_2019_b:494278688964:236,0.03546142578125,0.0049896240234375,1,40000000,0
clusterdata_2019_b:462297975967:215,0.002025604248046875,0.0006361007690429688,1,240000000,116
clusterdata_2019_b:459821569889:69,0.033203125,0.01654052734375,0,683000000,105
clusterdata_2019_b:498764193184:59,0.002025604248046875,0.0107879638671875,1,1740000000,0
clusterdata_2019_b:478380495590:5,0.02386474609375,0.023468017578125,1,897000000,103
clusterdata_2019_b:496272180791:295,0.0016727447509765625,0.0100250244140625,1,135000000,0
clusterdata_2019_b:498594540167:80,0.0081024169921875,0.0013294219970703125,1,102000000,118
clusterdata_2019_b:497967138531:653,0.0134735107421875,0.016357421875,1,1024000000,0
clusterdata_2019_b:497528199992:20,0.016204833984375,0.015289306640625,1,46000000,0
clusterdata_2019_b:462027059550:481,0.0018482208251953125,0.0018215179443359375,1,67000000,0
clusterdata_2019_b:460949521380:4,0.002025604248046875,0.0043792724609375,1,984000000,0
clusterdata_2019_b:496146942808:363,0.002288818359375,0.0013179779052734375,1,57000000,0
clusterdata_2019_b:471004071500:182,0.002376556396484375,0.001140594482421875,1,48000000,0
clusterdata_2019_b:476664572551:1147,0.00704193115234375,0.00921630859375,0,6846000000,103
clusterdata_2019_b:461944261771:24,0.04052734375,0.00025463104248046875,1,426000000,0
clusterdata_2019_b:497542102136:229,0.003787994384765625,0.0128326416015625,1,1806000000,0
clusterdata_2019_b:495409699737:512,0.00360870361328125,0.003002166748046875,1,82000000,0
clusterdata_2019_b:473766540652:641,0.02130126953125,0.00727081298828125,1,4362000000,103
clusterdata_2019_b:461393824354:101,0.002025604248046875,0.0006361007690429688,1,443000000,116
clusterdata_2019_b:457801776476:131,0.016632080078125,0.00511932373046875,0,131000000,103
clusterdata_2019_b:491224408678:957,0.0072174072265625,0.001705169677734375,1,13383000000,0
clusterdata_2019_b:491827139868:2871,0.003082275390625,0.00244903564453125,1,964000000,0
clusterdata_2019_b:496383081192:51,0.0026397705078125,0.002166748046875,1,231000000,0
clusterdata_2019_b:496228517891:29,0.0072174072265625,0.002300262451171875,1,70000000,0
clusterdata_2019_b:462097906226:1881,0.02825927734375,0.0084686279296875,1,41383000000,103
clusterdata_2019_b:497649412620:1192,0.00246429443359375,0.0024871826171875,1,1261000000,0
clusterdata_2019_b:459501441581:2091,0.0230712890625,0.002208709716796875,1,661000000,105
clusterdata_2019_b:495418180351:132,0.00634002685546875,0.00732421875,1,31000000,0
clusterdata_2019_b:479428864090:334,0.002819061279296875,0.0030059814453125,0,1268000000,103
clusterdata_2019_b:462304714466:4056,0.0081024169921875,0.00521087646484375,1,12097000000,0
clusterdata_2019_b:496660829768:246,0.0018482208251953125,0.002010345458984375,1,37000000,0
clusterdata_2019_b:500429782532:58,0.00537109375,0.00577545166015625,1,129000000,0
clusterdata_2019_b:492581459668:4,0.048583984375,0.0078125,1,77000000,0
clusterdata_2019_b:473376233137:17408,0.0141754150390625,0.0077972412109375,1,6063000000,103
clusterdata_2019_b:498578027938:285,0.0026397705078125,0.002166748046875,1,171000000,0
clusterdata_2019_b:477745494196:34,0.002201080322265625,0.001155853271484375,1,119000000,0
clusterdata_2019_b:455761621957:340,0.03546142578125,0.00444793701171875,1,330000000,105
clusterdata_2019_b:501617668004:946,0.02105712890625,0.0709228515625,0,10320000000,103
clusterdata_2019_b:496696149079:576,0.00589752197265625,0.002292633056640625,1,8347000000,0
clusterdata_2019_b:496808376673:4370,0.027740478515625,0.022247314453125,1,15559000000,105
clusterdata_2019_b:492733653336:24157,0.002025604248046875,0.002605438232421875,1,17593000000,103
clusterdata_2019_b:479177797147:1818,0.03240966796875,0.0110015869140625,1,508000000,103
clusterdata_2019_b:498128858798:847,0.0135650634765625,0.010009765625,1,6972000000,0
clusterdata_2019_b:461796465487:255,0.002025604248046875,0.0006361007690429688,1,347000000,116
clusterdata_2019_b:497684790871:1823,0.00290679931640625,0.0022735595703125,1,4952000000,0
clusterdata_2019_b:492301986466:25514,0.016204833984375,0.002605438232421875,1,13406000000,0
clusterdata_2019_b:474409739322:886,0.0018482208251953125,0.0017604827880859375,1,243000000,0
clusterdata_2019_b:460340961345:25,0.0042266845703125,0.007568359375,1,408000000,103
clusterdata_2019_b:461821956903:78,0.002025604248046875,0.0016269683837890625,0,805000000,103
clusterdata_2019_b:496302529066:10,0.0017604827880859375,0.00266265869140625,1,37000000,0
clusterdata_2019_b:499533424758:407,0.20263671875,0.008636474609375,1,146000000,0
clusterdata_2019_b:462075439279:553,0.002025604248046875,0.008453369140625,1,2255000000,0
clusterdata_2019_b:499583473584:92,0.002552032470703125,0.00412750244140625,1,108082000000,0
clusterdata_2019_b:495881797876:1325,0.0018482208251953125,0.0017032623291015625,1,12493000000,0
clusterdata_2019_b:458464313531:103,0.002201080322265625,0.002498626708984375,1,691000000,0
clusterdata_2019_b:461888883276:837,0.003170013427734375,0.00461578369140625,1,123000000,114
clusterdata_2019_b:479412354644:636,0.0081024169921875,0.000499725341796875,1,210000000,0
clusterdata_2019_b:495361284493:0,0.0089874267578125,0.00359344482421875,230245,329000000,0
clusterdata_2019_b:496490322006:230,0.0081024169921875,0.0013027191162109375,1,107000000,0
clusterdata_2019_b:496671599058:74,0.03240966796875,0.0151519775390625,1,2686000000,103
clusterdata_2019_b:462435114824:4654,0.0118865966796875,0.0093536376953125,0,19642000000,103
clusterdata_2019_b:478993655026:141,0.002376556396484375,0.002471923828125,1,35000000,0
clusterdata_2019_b:496956069984:3150,0.0081024169921875,0.00571441650390625,1,367000000,0
clusterdata_2019_b:495834203193:3561,0.009063720703125,0.016082763671875,0,23257000000,103
clusterdata_2019_b:501345640870:934,0.013214111328125,0.00566864013671875,1,32000000,0
clusterdata_2019_b:499599688831:2502,0.002288818359375,0.0023193359375,1,2570000000,0
clusterdata_2019_b:462263096551:1054,0.01214599609375,0.0078125,1,219737000000,0
clusterdata_2019_b:494870302998:1180,0.00246429443359375,0.00220489501953125,1,8795000000,0
clusterdata_2019_b:477289190571:2,0.002025604248046875,0.00118255615234375,1,278000000,0
clusterdata_2019_b:458210017624:131,0.002819061279296875,0.002567291259765625,1,40000000,0
clusterdata_2019_b:479510611600:4887,0.00360870361328125,0.00830078125,1,1829000000,103
clusterdata_2019_b:461044557119:30553,0.005462646484375,0.0030975341796875,1,1856000000,103
clusterdata_2019_b:499524639797:158,0.0026397705078125,0.002471923828125,1,246000000,0
clusterdata_2019_b:474219817410:55,0.0016727447509765625,0.002330780029296875,1,1256000000,0
clusterdata_2019_b:479471335483:158,0.002288818359375,0.001140594482421875,1,481000000,0
clusterdata_2019_b:497236946062:686,0.002376556396484375,0.002285003662109375,1,38000000,0
clusterdata_2019_b:498137130625:2,0.003345489501953125,0.006591796875,1,864000000,0
clusterdata_2019_b:458205681271:779,0.013031005859375,0.00574493408203125,1,228000000,0
clusterdata_2019_b:479044627492:694,0.00449371337890625,0.004608154296875,0,2966000000,103
clusterdata_2019_b:461454149745:127,0.0026397705078125,0.00214385986328125,1,3786000000,0
clusterdata_2019_b:499710359264:192,0.018310546875,0.0052032470703125,0,234000000,103
clusterdata_2019_b:494479617614:57,0.016204833984375,0.01483154296875,1,37000000,0
clusterdata_2019_b:494796313516:4,0.0018482208251953125,0.0023040771484375,1,240000000,0
clusterdata_2019_b:460257274496:96,0.002288818359375,0.0012969970703125,1,108000000,0
clusterdata_2019_b:455586956767:880,0.02685546875,0.0066070556640625,0,28194000000,105
clusterdata_2019_b:497624112396:1589,0.0017604827880859375,0.002079010009765625,1,1525000000,0
clusterdata_2019_b:462434772234:1708,0.002025604248046875,0.0006361007690429688,1,2085000000,116
clusterdata_2019_b:501575621365:1002,0.00994873046875,0.009429931640625,1,215000000,0
clusterdata_2019_b:496277327363:781,0.003696441650390625,0.0069427490234375,1,2366000000,0
clusterdata_2019_b:497307478419:27,0.0016727447509765625,0.0023193359375,1,44000000,0
clusterdata_2019_b:458388854834:508,0.002376556396484375,0.002140045166015625,1,45000000,0
clusterdata_2019_b:496255495411:162,0.002025604248046875,0.002960205078125,1,39000000,0
clusterdata_2019_b:496514946815:4943,0.002025604248046875,0.002960205078125,1,2347000000,0
clusterdata_2019_b:462263078088:1150,0.016204833984375,0.00234222412109375,1,385000000,0
clusterdata_2019_b:493432410889:71,0.00713348388671875,0.001987457275390625,1,32000000,0
clusterdata_2019_b:455787078337:231,0.002025604248046875,0.0089263916015625,1,7507000000,103
clusterdata_2019_b:497818770374:32,0.0081024169921875,0.008544921875,1,29000000,0
clusterdata_2019_b:477612147127:2035,0.029571533203125,0.0095367431640625,0,5357000000,103
clusterdata_2019_b:496925330047:814,0.0041351318359375,0.00672149658203125,0,896000000,103
clusterdata_2019_b:456091936778:68,0.00211334228515625,0.0011463165283203125,1,153000000,0
clusterdata_2019_b:455855241378:0,0.0016727447509765625,0.01092529296875,126030,117000000,0
clusterdata_2019_b:495415263229:121,0.0081024169921875,0.002605438232421875,1,49000000,0
clusterdata_2019_b:497000824894:429,0.002025604248046875,0.0005779266357421875,1,48000000,0
clusterdata_2019_b:498521905452:3,0.03228759765625,0.0151214599609375,0,730000000,105
clusterdata_2019_b:494789539443:15150,0.00757598876953125,0.003795623779296875,1,5732000000,103
