timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/18:40:51,1.825064,0.000000,0.000000,0.011625,0.050659,0,3,0
2026/01/19/18:40:52,2.825186,0.207250,0.211961,0.207250,0.211961,27,0,0
2026/01/19/18:40:53,3.825238,0.320375,0.315765,0.323875,0.326402,37,1,0
2026/01/19/18:40:54,4.825347,0.415063,0.389850,0.418312,0.396038,48,1,0
2026/01/19/18:40:55,5.825452,0.491250,0.458169,0.495000,0.464081,58,1,0
2026/01/19/18:40:56,6.825531,0.599125,0.524355,0.599125,0.524355,71,0,0
2026/01/19/18:40:57,7.825603,0.661312,0.569678,0.749062,0.587869,80,3,0
2026/01/19/18:40:58,8.825699,0.722313,0.649776,0.861938,0.677959,87,5,0
2026/01/19/18:40:59,9.825830,0.763625,0.675361,0.903250,0.703544,92,5,0
2026/01/19/18:41:00,10.825921,0.763625,0.675361,0.903250,0.703544,92,5,0
2026/01/19/18:41:01,11.889189,0.737375,0.659823,0.877000,0.688006,89,5,3
2026/01/19/18:41:02,12.889366,0.760938,0.674902,0.900563,0.703085,93,5,3
2026/01/19/18:41:03,13.889472,0.805875,0.663212,0.902875,0.700157,93,9,9
2026/01/19/18:41:04,14.889567,0.831937,0.679485,0.976063,0.727323,95,10,10
2026/01/19/18:41:05,15.889656,0.838313,0.688301,1.023125,0.746941,96,13,10
2026/01/19/18:41:06,16.889755,0.838313,0.688301,0.982437,0.736139,96,10,10
2026/01/19/18:41:07,17.889877,0.893625,0.724186,0.989563,0.742544,104,4,10
2026/01/19/18:41:08,18.890000,0.903625,0.737971,0.999563,0.756329,105,4,10
2026/01/19/18:41:09,19.890059,0.889625,0.718029,0.985563,0.736387,101,4,14
2026/01/19/18:41:10,20.890143,0.906375,0.733793,1.022063,0.767100,105,6,15
2026/01/19/18:41:11,21.890256,0.945937,0.792363,1.065250,0.851580,113,7,15
2026/01/19/18:41:12,22.890335,0.967688,0.827713,1.104500,0.894361,118,9,17
2026/01/19/18:41:13,23.890427,0.963313,0.822504,1.177875,0.941087,117,16,18
