timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/05/14:21:53,2.238660,0.167250,0.212764,0.167250,0.212764,13,4,3,2,0,0,0,0,0,0,0,0
2026/02/05/14:21:54,3.239765,0.283438,0.322412,0.283438,0.322412,18,10,3,2,0,0,0,0,0,0,0,0
2026/02/05/14:21:55,4.241022,0.364000,0.388744,0.364000,0.388744,23,11,8,2,0,0,0,0,0,0,0,0
2026/02/05/14:21:56,5.242065,0.469625,0.462453,0.469625,0.462453,25,13,12,4,0,0,0,0,0,0,0,0
2026/02/05/14:21:57,6.243132,0.563562,0.565078,0.563562,0.565078,29,15,15,7,0,0,0,0,0,0,0,0
2026/02/05/14:21:58,7.244200,0.676562,0.661071,0.676562,0.661071,35,16,15,10,0,0,0,0,0,0,0,0
2026/02/05/14:21:59,8.245186,0.758813,0.691121,0.758813,0.691121,37,19,15,10,0,0,0,0,0,0,0,0
2026/02/05/14:22:00,9.251585,0.866938,0.744008,0.890250,0.747970,39,20,17,16,0,0,1,0,0,0,0,0
2026/02/05/14:22:01,10.252701,0.892813,0.764408,0.916125,0.768369,42,20,17,16,0,0,1,0,0,0,0,0
2026/02/05/14:22:02,11.253657,0.897250,0.769057,0.920562,0.773019,43,20,17,16,0,0,1,0,0,0,0,0
2026/02/05/14:22:03,12.254627,0.906125,0.778356,0.929438,0.782317,45,20,17,16,0,0,1,0,0,0,0,0
2026/02/05/14:22:04,13.255562,0.906125,0.778356,0.929438,0.782317,45,20,17,16,0,0,1,0,0,0,0,0
2026/02/05/14:22:05,14.256269,0.926000,0.794089,0.999375,0.815628,45,23,17,16,2,0,2,0,0,0,0,0
2026/02/05/14:22:06,15.257301,0.926000,0.794089,1.014750,0.823445,45,23,17,16,2,2,2,0,0,0,0,0
2026/02/05/14:22:07,16.258203,0.937312,0.805279,1.026063,0.834635,46,25,17,16,2,2,2,0,0,0,0,0
2026/02/05/14:22:08,17.259126,0.943688,0.813544,1.032437,0.842900,46,27,17,16,2,2,2,0,0,0,0,0
2026/02/05/14:22:09,18.260052,0.943688,0.813544,1.032437,0.842900,46,27,17,16,2,2,2,0,0,0,0,0
2026/02/05/14:22:10,19.261057,0.943688,0.813544,1.032437,0.842900,46,27,17,16,2,2,2,0,0,0,0,0
2026/02/05/14:22:11,20.262080,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:12,21.263027,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:13,22.263921,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:14,23.265053,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:15,24.266196,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:16,25.267300,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:17,26.268330,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:18,27.269302,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:19,28.270352,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:20,29.271420,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:21,30.272224,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:22,31.273098,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:23,32.274104,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:24,33.275013,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:25,34.276032,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:26,35.277002,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:27,36.278022,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:28,37.278965,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:29,38.279969,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:30,39.281091,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:31,40.281887,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:32,41.282745,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:33,42.283685,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:34,43.284629,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:35,44.285616,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:36,45.286532,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:37,46.287439,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:38,47.288344,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:39,48.289479,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:40,49.290467,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:41,50.291196,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:42,51.292137,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:43,52.293253,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:44,53.294157,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:45,54.295328,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:46,55.296422,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:47,56.297371,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:48,57.298488,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:49,58.299282,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:50,59.300371,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:51,60.301309,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:52,61.302362,0.928687,0.797458,0.993250,0.808553,40,29,18,16,2,0,1,0,6,0,0,0
2026/02/05/14:22:53,62.303364,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:22:54,63.304078,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:22:55,64.304979,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:22:56,65.306018,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:22:57,66.306996,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:22:58,67.307797,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:22:59,68.308577,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:00,69.309455,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:01,70.310258,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:02,71.311106,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:03,72.311854,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:04,73.351130,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:05,74.353410,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:08,77.555491,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:11,80.562198,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:14,83.561659,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:16,84.857483,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:19,88.046461,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:21,90.184144,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:22,91.184723,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:23,92.459425,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:27,96.554704,0.925000,0.793745,0.989563,0.804840,40,28,18,16,2,0,1,0,6,1,0,0
2026/02/05/14:23:30,99.754184,0.920562,0.790400,0.985125,0.801495,39,28,18,16,2,0,1,0,7,1,0,0
2026/02/05/14:23:34,102.801449,0.920562,0.790400,0.985125,0.801495,39,28,18,16,2,0,1,0,7,1,0,0
2026/02/05/14:23:35,103.845003,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:36,105.598933,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:37,106.599726,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:38,107.600493,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:39,108.601495,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:40,109.602537,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:41,110.603527,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:42,111.604598,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:43,112.605401,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:44,113.606318,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:45,114.607167,0.926937,0.802431,1.051562,0.844701,41,28,18,16,2,0,5,0,7,1,0,0
2026/02/05/14:23:46,115.608027,0.926937,0.802431,1.051562,0.844701,41,28,18,16,2,0,5,0,7,1,0,0
2026/02/05/14:23:47,116.608680,0.926937,0.802431,1.010875,0.833899,41,28,18,16,2,0,2,0,7,1,0,0
2026/02/05/14:23:48,117.609589,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:49,118.610533,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:50,119.611495,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:51,120.612360,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:52,121.613219,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:53,122.614263,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:54,123.614998,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:55,124.615947,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:56,125.616750,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:57,126.617835,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:58,127.618829,0.920562,0.790400,1.004500,0.821868,39,28,18,16,2,0,2,0,9,1,0,0
2026/02/05/14:23:59,128.619730,0.924250,0.800860,0.988812,0.811955,39,29,18,16,2,0,1,0,9,1,0,0
