timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/03/11:55:21,3.725121,0.238563,0.225875,0.240500,0.227999,17,13,5,7,0,1,0,0,0,0,0,0
2026/02/03/11:55:22,4.725214,0.285406,0.312676,0.285406,0.312676,20,16,8,10,0,0,0,0,0,0,0,0
2026/02/03/11:55:23,5.725356,0.316312,0.403186,0.316312,0.403186,22,19,10,13,0,0,0,0,0,0,0,0
2026/02/03/11:55:24,6.725446,0.378156,0.481182,0.378156,0.481182,27,22,11,15,0,0,0,0,0,0,0,0
2026/02/03/11:55:25,7.725547,0.416563,0.524774,0.416563,0.524774,34,24,11,16,0,0,0,0,0,0,0,0
2026/02/03/11:55:26,8.725638,0.488063,0.551477,0.502563,0.554741,35,29,14,18,0,1,0,0,0,0,0,0
2026/02/03/11:55:27,9.725730,0.549719,0.589856,0.560813,0.596055,36,35,18,18,0,1,0,0,0,0,0,0
2026/02/03/11:55:28,10.725823,0.594437,0.655686,0.594437,0.655686,44,38,18,19,0,0,0,0,0,0,0,0
2026/02/03/11:55:29,11.725896,0.623781,0.694064,0.623781,0.694064,47,41,20,22,0,0,0,0,0,0,0,0
2026/02/03/11:55:30,12.725980,0.661281,0.720039,0.661281,0.720039,49,45,22,25,0,0,0,0,0,0,0,0
2026/02/03/11:55:31,13.726065,0.698688,0.763239,0.698688,0.763239,49,47,29,27,0,0,0,0,0,0,0,0
2026/02/03/11:55:32,14.726161,0.703500,0.766760,0.734563,0.821148,49,47,31,27,2,4,1,0,0,0,0,0
2026/02/03/11:55:33,15.726247,0.703500,0.766760,0.754781,0.858988,49,47,31,27,4,6,4,1,0,0,0,0
2026/02/03/11:55:34,16.726341,0.703500,0.766760,0.797500,0.896285,49,47,31,27,10,6,5,4,0,0,0,0
2026/02/03/11:55:35,17.726453,0.703500,0.766760,0.797500,0.896285,49,47,31,27,10,6,5,4,0,0,0,0
