timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/18:13:09,4.846812,0.230750,0.214323,0.232750,0.217052,54,1,0
2026/01/19/18:13:10,5.846903,0.268937,0.250383,0.268937,0.250383,65,0,0
2026/01/19/18:13:11,6.847010,0.330313,0.272204,0.333469,0.274354,76,1,0
2026/01/19/18:13:12,7.847164,0.379812,0.309411,0.392781,0.311909,85,1,0
2026/01/19/18:13:13,8.847266,0.449062,0.349553,0.449062,0.349553,96,0,0
2026/01/19/18:13:14,9.847409,0.489344,0.394044,0.489344,0.394044,106,0,0
2026/01/19/18:13:15,10.847551,0.517687,0.423341,0.517687,0.423341,113,0,0
2026/01/19/18:13:16,11.847659,0.619031,0.479392,0.620656,0.483733,125,1,0
2026/01/19/18:13:17,12.847745,0.644781,0.517585,0.644781,0.517585,134,0,0
2026/01/19/18:13:18,13.847880,0.683500,0.546274,0.683500,0.546274,145,0,0
2026/01/19/18:13:19,14.847970,0.734281,0.590070,0.734281,0.590070,156,0,0
2026/01/19/18:13:20,15.848098,0.773438,0.618823,0.787250,0.624246,164,2,0
2026/01/19/18:13:21,16.848216,0.803438,0.655970,0.825531,0.660535,174,2,0
2026/01/19/18:13:22,17.848313,0.840250,0.690653,0.862344,0.695218,184,2,0
2026/01/19/18:13:23,18.848462,0.868875,0.741851,0.890969,0.746416,194,2,0
2026/01/19/18:13:24,19.848552,0.879062,0.750168,0.901156,0.754734,197,2,0
2026/01/19/18:13:25,20.848655,0.879062,0.750168,0.901156,0.754734,197,2,0
2026/01/19/18:13:26,21.848692,0.879062,0.750168,0.901156,0.754734,197,2,0
2026/01/19/18:13:27,22.848792,0.879062,0.750168,0.901156,0.754734,197,2,0
2026/01/19/18:13:28,23.848878,0.884500,0.755423,0.912937,0.762273,200,3,0
2026/01/19/18:13:29,24.848974,0.884500,0.755423,0.912937,0.762273,200,3,0
2026/01/19/18:13:30,25.849063,0.894938,0.758816,0.923375,0.765666,202,3,0
2026/01/19/18:13:31,26.849157,0.919500,0.778567,0.941594,0.783132,211,2,0
2026/01/19/18:13:32,27.849311,0.919500,0.778567,0.961969,0.786781,211,4,0
2026/01/19/18:13:33,28.849416,0.913969,0.772805,0.956438,0.781019,208,4,3
2026/01/19/18:13:34,29.849496,0.913969,0.772805,0.976781,0.786420,208,7,3
2026/01/19/18:13:35,30.849603,0.913969,0.772805,0.976781,0.786420,208,7,3
2026/01/19/18:13:36,31.849670,0.913969,0.772805,0.956438,0.781019,208,4,3
2026/01/19/18:13:37,32.849783,0.913969,0.772805,0.956438,0.781019,208,4,3
2026/01/19/18:13:38,33.849853,0.913969,0.772805,0.956438,0.781019,208,4,3
2026/01/19/18:13:39,34.849934,0.913969,0.772805,0.956438,0.781019,208,4,3
2026/01/19/18:13:40,35.850105,0.917531,0.776007,0.960000,0.784222,210,4,3
2026/01/19/18:13:41,36.850250,0.917531,0.776007,0.965000,0.791114,210,5,3
2026/01/19/18:13:42,37.850294,0.917531,0.776007,0.965000,0.791114,210,5,3
2026/01/19/18:13:43,38.850405,0.917531,0.776007,0.965000,0.791114,210,5,3
2026/01/19/18:13:44,39.850565,0.915969,0.771291,0.958438,0.779505,209,4,4
2026/01/19/18:13:45,40.850688,0.924406,0.782328,0.981688,0.801754,213,7,4
