timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/28/18:24:57,6.395830,0.246281,0.256301,0.246281,0.256301,19,17,18,11,0,0,0,0,0,0,0,0
2026/01/28/18:24:58,7.395956,0.285125,0.315324,0.285125,0.315324,22,21,19,13,0,0,0,0,0,0,0,0
2026/01/28/18:24:59,8.396089,0.309563,0.324236,0.317219,0.329770,24,23,23,11,1,1,0,0,0,0,0,2
2026/01/28/18:25:00,9.396180,0.348062,0.364664,0.348062,0.364664,28,26,23,15,0,0,0,0,0,0,0,2
2026/01/28/18:25:01,10.396331,0.372531,0.393334,0.379844,0.414424,28,27,26,17,0,2,2,0,0,0,0,2
2026/01/28/18:25:02,11.396422,0.419938,0.442206,0.426281,0.445120,29,30,33,18,0,0,0,1,0,0,0,2
2026/01/28/18:25:03,12.396515,0.479312,0.470889,0.479312,0.470889,32,33,35,19,0,0,0,0,0,1,0,2
2026/01/28/18:25:04,13.396663,0.507031,0.496447,0.511719,0.510524,35,33,39,20,0,0,2,0,0,1,0,2
2026/01/28/18:25:05,14.396810,0.522375,0.518542,0.534531,0.529191,36,35,41,21,1,1,0,1,0,1,0,2
2026/01/28/18:25:06,15.396899,0.557844,0.552567,0.557844,0.552567,41,39,44,22,0,0,0,0,0,1,0,2
2026/01/28/18:25:07,16.396990,0.586688,0.581862,0.586688,0.581862,44,41,47,22,0,0,0,0,0,1,0,2
2026/01/28/18:25:08,17.397126,0.616688,0.601692,0.626406,0.616031,51,41,48,22,3,0,1,0,0,1,0,2
2026/01/28/18:25:09,18.397200,0.642906,0.629462,0.655625,0.641833,58,41,51,22,3,0,1,1,0,1,0,2
2026/01/28/18:25:10,19.397284,0.683750,0.658123,0.686219,0.660619,62,44,53,26,0,0,0,1,0,1,0,2
2026/01/28/18:25:11,20.397381,0.711063,0.695867,0.724063,0.699731,63,45,56,29,1,1,0,0,2,1,0,2
2026/01/28/18:25:12,21.397472,0.750219,0.721995,0.755219,0.724578,67,49,56,32,1,0,0,0,2,1,0,2
2026/01/28/18:25:13,22.397568,0.773312,0.754324,0.795031,0.787059,72,49,57,33,1,0,4,0,2,1,0,2
2026/01/28/18:25:14,23.397689,0.822781,0.797373,0.822781,0.797373,71,54,63,33,0,0,0,0,4,1,0,2
2026/01/28/18:25:15,24.397784,0.828469,0.804939,0.828469,0.804939,73,54,64,33,0,0,0,0,4,1,0,2
2026/01/28/18:25:16,25.397852,0.828469,0.804939,0.837250,0.812628,73,54,64,33,1,0,0,0,4,1,0,2
2026/01/28/18:25:17,26.397923,0.831937,0.811122,0.840719,0.818811,74,54,64,33,1,0,0,0,4,1,0,2
2026/01/28/18:25:18,27.398087,0.843281,0.835036,0.852062,0.842725,78,54,64,35,1,0,0,0,4,1,0,2
2026/01/28/18:25:19,28.398181,0.839313,0.823924,0.848094,0.831613,76,54,64,35,1,0,0,0,7,1,0,2
2026/01/28/18:25:20,29.398285,0.846531,0.840590,0.857000,0.858332,76,58,64,35,2,0,0,0,7,1,0,2
2026/01/28/18:25:21,30.398375,0.841375,0.822201,0.850156,0.829890,78,58,64,32,1,0,0,0,7,1,0,5
2026/01/28/18:25:22,31.398443,0.841375,0.822201,0.850156,0.829890,78,58,64,32,1,0,0,0,7,1,0,5
2026/01/28/18:25:23,32.398526,0.841375,0.822201,0.850156,0.829890,78,58,64,32,1,0,0,0,7,1,0,5
2026/01/28/18:25:24,33.398616,0.841375,0.822201,0.850156,0.829890,78,58,64,32,1,0,0,0,7,1,0,5
2026/01/28/18:25:25,34.398777,0.831812,0.811486,0.840594,0.819175,78,58,61,30,1,0,0,0,7,1,3,7
2026/01/28/18:25:26,35.398867,0.831812,0.811486,0.840594,0.819175,78,58,61,30,1,0,0,0,7,1,3,7
2026/01/28/18:25:27,36.398970,0.824375,0.788155,0.833156,0.795844,74,58,61,30,1,0,0,0,11,1,3,7
2026/01/28/18:25:28,37.399093,0.824375,0.788155,0.833156,0.795844,74,58,61,30,1,0,0,0,11,1,3,7
2026/01/28/18:25:29,38.399174,0.824375,0.788155,0.833156,0.795844,74,58,61,30,1,0,0,0,11,1,3,7
2026/01/28/18:25:30,39.399288,0.823906,0.816411,0.823906,0.816411,77,56,61,30,0,0,0,0,11,3,3,7
2026/01/28/18:25:31,40.399378,0.823906,0.816411,0.823906,0.816411,77,56,61,30,0,0,0,0,11,3,3,7
2026/01/28/18:25:32,41.399453,0.819844,0.788262,0.819844,0.788262,75,56,61,30,0,0,0,0,13,3,3,7
2026/01/28/18:25:33,42.399540,0.819844,0.788262,0.819844,0.788262,75,56,61,30,0,0,0,0,13,3,3,7
2026/01/28/18:25:34,43.399612,0.819844,0.788262,0.819844,0.788262,75,56,61,30,0,0,0,0,13,3,3,7
2026/01/28/18:25:35,44.399717,0.819844,0.788262,0.819844,0.788262,75,56,61,30,0,0,0,0,13,3,3,7
2026/01/28/18:25:36,45.399811,0.819844,0.788262,0.819844,0.788262,75,56,61,30,0,0,0,0,13,3,3,7
2026/01/28/18:25:37,46.399893,0.814500,0.777710,0.814500,0.777710,75,53,61,30,0,0,0,0,13,6,3,7
2026/01/28/18:25:38,47.400015,0.812875,0.774548,0.812875,0.774548,75,52,61,30,0,0,0,0,13,7,3,7
2026/01/28/18:25:39,48.400130,0.811250,0.771385,0.811250,0.771385,75,51,61,30,0,0,0,0,13,8,3,7
2026/01/28/18:25:40,49.400198,0.811250,0.771385,0.811250,0.771385,75,51,61,30,0,0,0,0,13,8,3,7
2026/01/28/18:25:41,50.400320,0.811250,0.771385,0.811250,0.771385,75,51,61,30,0,0,0,0,13,8,3,7
2026/01/28/18:25:42,51.400390,0.811250,0.771385,0.811250,0.771385,75,51,61,30,0,0,0,0,13,8,3,7
2026/01/28/18:25:43,52.400505,0.811250,0.771385,0.811250,0.771385,75,51,61,30,0,0,0,0,13,8,3,7
2026/01/28/18:25:44,53.400610,0.811250,0.771385,0.811250,0.771385,75,51,61,30,0,0,0,0,13,8,3,7
2026/01/28/18:25:45,54.400692,0.790344,0.723482,0.790344,0.723482,72,51,58,30,0,0,0,0,16,8,6,7
2026/01/28/18:25:46,55.400764,0.790344,0.723482,0.790344,0.723482,72,51,58,30,0,0,0,0,16,8,6,7
2026/01/28/18:25:47,56.400859,0.790344,0.723482,0.790344,0.723482,72,51,58,30,0,0,0,0,16,8,6,7
2026/01/28/18:25:48,57.400950,0.804188,0.730315,0.848562,0.745807,72,51,59,31,0,2,2,1,16,8,6,7
2026/01/28/18:25:49,58.401046,0.867656,0.760790,0.867656,0.760790,73,54,63,33,0,0,0,0,18,8,6,7
2026/01/28/18:25:50,59.401160,0.878156,0.769888,0.878156,0.769888,75,55,64,33,0,0,0,0,18,8,6,7
2026/01/28/18:25:51,60.401188,0.878156,0.769888,0.878156,0.769888,75,55,64,33,0,0,0,0,18,8,6,7
2026/01/28/18:25:52,61.401289,0.861969,0.749847,0.861969,0.749847,72,55,61,32,0,0,0,0,21,8,9,8
2026/01/28/18:25:53,62.401387,0.861969,0.749847,0.861969,0.749847,72,55,61,32,0,0,0,0,21,8,9,8
2026/01/28/18:25:54,63.401481,0.861969,0.749847,0.861969,0.749847,72,55,61,32,0,0,0,0,21,8,9,8
2026/01/28/18:25:55,64.401580,0.861969,0.749847,0.861969,0.749847,72,55,61,32,0,0,0,0,21,8,9,8
2026/01/28/18:25:56,65.401675,0.851469,0.741732,0.851469,0.741732,72,55,59,32,0,0,0,0,21,8,11,8
2026/01/28/18:25:57,66.401771,0.851469,0.741732,0.851469,0.741732,72,55,59,32,0,0,0,0,21,8,11,8
2026/01/28/18:25:58,67.401869,0.851469,0.741732,0.851469,0.741732,72,55,59,32,0,0,0,0,21,8,11,8
2026/01/28/18:25:59,68.401945,0.851469,0.741732,0.851469,0.741732,72,55,59,32,0,0,0,0,21,8,11,8
2026/01/28/18:26:00,69.402032,0.847656,0.737490,0.847656,0.737490,72,53,59,32,0,0,0,0,21,10,11,8
2026/01/28/18:26:01,70.402122,0.847656,0.737490,0.847656,0.737490,72,53,59,32,0,0,0,0,21,10,11,8
2026/01/28/18:26:02,71.402179,0.847656,0.737490,0.847656,0.737490,72,53,59,32,0,0,0,0,21,10,11,8
2026/01/28/18:26:03,72.402270,0.847656,0.737490,0.847656,0.737490,72,53,59,32,0,0,0,0,21,10,11,8
2026/01/28/18:26:04,73.402367,0.847656,0.737490,0.847656,0.737490,72,53,59,32,0,0,0,0,21,10,11,8
2026/01/28/18:26:05,74.402452,0.843531,0.730380,0.843531,0.730380,72,52,59,32,0,0,0,0,21,11,11,8
2026/01/28/18:26:06,75.402567,0.843531,0.730380,0.843531,0.730380,72,52,59,32,0,0,0,0,21,11,11,8
2026/01/28/18:26:07,76.402643,0.843531,0.730380,0.843531,0.730380,72,52,59,32,0,0,0,0,21,11,11,8
2026/01/28/18:26:08,77.402715,0.819906,0.723863,0.819906,0.723863,72,52,59,30,0,0,0,0,21,11,11,10
2026/01/28/18:26:09,78.402809,0.819906,0.723863,0.819906,0.723863,72,52,59,30,0,0,0,0,21,11,11,10
2026/01/28/18:26:10,79.402901,0.819906,0.723863,0.819906,0.723863,72,52,59,30,0,0,0,0,21,11,11,10
2026/01/28/18:26:11,80.403067,0.819906,0.723863,0.819906,0.723863,72,52,59,30,0,0,0,0,21,11,11,10
2026/01/28/18:26:12,81.403169,0.834250,0.734689,0.834250,0.734689,74,53,59,31,0,0,0,0,21,11,11,10
2026/01/28/18:26:13,82.403263,0.832219,0.730231,0.832219,0.730231,73,53,59,31,0,0,0,0,22,11,11,10
2026/01/28/18:26:14,83.403375,0.832219,0.730231,0.832219,0.730231,73,53,59,31,0,0,0,0,22,11,11,10
2026/01/28/18:26:15,84.403452,0.821469,0.720996,0.821469,0.720996,71,53,59,30,0,0,0,0,24,11,11,11
2026/01/28/18:26:16,85.403565,0.817875,0.719405,0.817875,0.719405,71,52,59,30,0,0,0,0,24,12,11,11
2026/01/28/18:26:17,86.403642,0.817875,0.719405,0.817875,0.719405,71,52,59,30,0,0,0,0,24,12,11,11
2026/01/28/18:26:18,87.403731,0.789375,0.714320,0.789375,0.714320,71,50,59,30,0,0,0,0,24,14,11,11
2026/01/28/18:26:19,88.403826,0.789375,0.714320,0.789375,0.714320,71,50,59,30,0,0,0,0,24,14,11,11
2026/01/28/18:26:20,89.403929,0.789375,0.714320,0.789375,0.714320,71,50,59,30,0,0,0,0,24,14,11,11
2026/01/28/18:26:21,90.404027,0.789375,0.714320,0.789375,0.714320,71,50,59,30,0,0,0,0,24,14,11,11
2026/01/28/18:26:22,91.404100,0.789375,0.714320,0.789375,0.714320,71,50,59,30,0,0,0,0,24,14,11,11
2026/01/28/18:26:23,92.404210,0.789375,0.714320,0.789375,0.714320,71,50,59,30,0,0,0,0,24,14,11,11
2026/01/28/18:26:24,93.404306,0.828094,0.761955,0.828094,0.761955,71,53,60,33,0,0,0,0,24,14,11,11
2026/01/28/18:26:25,94.404376,0.828094,0.761955,0.828094,0.761955,71,53,60,33,0,0,0,0,24,14,11,11
2026/01/28/18:26:26,95.404474,0.824187,0.759356,0.824187,0.759356,71,53,59,33,0,0,0,0,24,14,12,11
2026/01/28/18:26:27,96.404577,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:28,97.404644,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:29,98.404754,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:30,99.404869,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:31,100.404947,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:32,101.405042,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:33,102.405157,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:34,103.405238,0.793562,0.740493,0.793562,0.740493,71,50,59,32,0,0,0,0,24,17,12,12
2026/01/28/18:26:35,104.405322,0.786625,0.733665,0.786625,0.733665,71,50,57,32,0,0,0,0,24,17,14,12
2026/01/28/18:26:36,105.405434,0.786625,0.733665,0.786625,0.733665,71,50,57,32,0,0,0,0,24,17,14,12
2026/01/28/18:26:37,106.405504,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:38,107.405610,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:39,108.405715,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:40,109.405787,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:41,110.405911,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:42,111.405997,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:43,112.406096,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:44,113.406196,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
2026/01/28/18:26:45,114.406282,0.782438,0.707492,0.782438,0.707492,71,50,57,30,0,0,0,0,24,17,14,14
