timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/19/18:40:34,2.363058,0.190938,0.175066,0.195125,0.183620,25,1,0
2026/01/19/18:40:35,3.363149,0.255312,0.286554,0.259625,0.290491,33,1,0
2026/01/19/18:40:36,4.363313,0.369563,0.361778,0.397375,0.370295,43,1,0
2026/01/19/18:40:37,5.363400,0.469250,0.440016,0.480250,0.449093,56,1,0
2026/01/19/18:40:38,6.363509,0.573937,0.511458,0.573937,0.511458,68,0,0
2026/01/19/18:40:39,7.363603,0.654500,0.561854,0.742250,0.580046,78,3,0
2026/01/19/18:40:40,8.363694,0.671875,0.600630,0.759625,0.618822,82,3,0
2026/01/19/18:40:41,9.363845,0.747313,0.658983,0.886938,0.687166,89,5,0
2026/01/19/18:40:42,10.363945,0.789500,0.695760,0.929125,0.723943,95,5,0
2026/01/19/18:40:43,11.364053,0.789500,0.695760,0.929125,0.723943,95,5,0
2026/01/19/18:40:44,12.364203,0.763625,0.675361,0.903250,0.703544,92,5,3
2026/01/19/18:40:45,13.364358,0.763625,0.675361,0.903250,0.703544,92,5,3
2026/01/19/18:40:46,14.364472,0.866563,0.671506,0.866563,0.671506,94,0,8
2026/01/19/18:40:47,15.369340,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:48,16.369430,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:49,17.369526,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:50,18.369596,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:51,19.369694,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:52,20.369854,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:53,21.370046,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:54,22.370193,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:55,23.370293,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:56,24.370379,0.903250,0.703544,0.903250,0.703544,97,0,8
2026/01/19/18:40:57,25.370494,0.915875,0.718739,0.941125,0.749130,99,4,8
2026/01/19/18:40:58,26.370582,0.941125,0.749130,0.953812,0.753699,103,1,8
2026/01/19/18:40:59,27.370686,0.941125,0.749130,0.953812,0.753699,103,1,8
2026/01/19/18:41:00,28.370823,0.921687,0.714185,0.921687,0.714185,100,0,12
2026/01/19/18:41:01,29.370932,0.921687,0.714185,0.921687,0.714185,100,0,12
2026/01/19/18:41:02,30.371025,0.921687,0.714185,0.921687,0.714185,100,0,12
2026/01/19/18:41:03,31.371092,0.921687,0.714185,0.921687,0.714185,100,0,12
2026/01/19/18:41:04,32.371202,0.921687,0.714185,0.921687,0.714185,100,0,12
2026/01/19/18:41:05,33.371281,0.921687,0.714185,0.921687,0.714185,100,0,12
2026/01/19/18:41:06,34.371386,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:07,35.371479,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:08,36.371573,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:09,37.371691,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:10,38.371777,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:11,39.371865,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:12,40.371958,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:13,41.372038,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:14,42.372131,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:15,43.372221,0.909000,0.709615,0.909000,0.709615,99,0,13
2026/01/19/18:41:16,44.372302,0.959438,0.745177,0.979000,0.755903,107,3,13
2026/01/19/18:41:17,45.372412,0.959438,0.745177,1.019750,0.763202,107,5,13
2026/01/19/18:41:18,46.372489,0.959438,0.745177,1.019750,0.763202,107,5,13
2026/01/19/18:41:19,47.372601,0.948375,0.733652,1.008687,0.751677,104,5,16
2026/01/19/18:41:20,48.372703,0.957063,0.733869,0.997812,0.741168,104,2,19
2026/01/19/18:41:21,49.372775,0.957063,0.733869,0.997812,0.741168,104,2,19
2026/01/19/18:41:22,50.372892,0.957063,0.733869,1.038500,0.751970,104,5,19
2026/01/19/18:41:23,51.372989,0.957063,0.733869,1.038500,0.751970,104,5,19
2026/01/19/18:41:24,52.373071,0.957063,0.733869,0.997812,0.741168,104,2,19
2026/01/19/18:41:25,53.373152,0.957063,0.733869,0.997812,0.741168,104,2,19
2026/01/19/18:41:26,54.373256,0.953937,0.724436,0.994687,0.731734,103,2,20
2026/01/19/18:41:27,55.373354,0.953937,0.724436,0.994687,0.731734,103,2,20
2026/01/19/18:41:28,56.394185,0.953937,0.724436,0.994687,0.731734,103,2,20
2026/01/19/18:41:30,57.720599,0.953937,0.724436,0.994687,0.731734,103,2,20
2026/01/19/18:41:31,58.923571,0.953937,0.724436,0.994687,0.731734,103,2,20
2026/01/19/18:41:32,60.216787,0.927687,0.708898,0.968437,0.716197,100,2,23
2026/01/19/18:41:33,61.430167,0.927687,0.708898,0.968437,0.716197,100,2,23
