timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/27/15:20:16,3.919678,0.250469,0.245880,0.257375,0.258304,16,14,7,8,1,0,0,0,0,0,0,0
2026/01/27/15:20:17,4.919806,0.289125,0.332021,0.291781,0.335963,20,16,8,12,0,0,0,1,0,0,0,0
2026/01/27/15:20:18,5.919874,0.330406,0.436501,0.330406,0.436501,22,20,11,14,0,0,0,0,0,0,0,0
2026/01/27/15:20:19,6.920010,0.391562,0.490780,0.394188,0.492466,27,24,11,15,1,0,0,0,0,0,0,0
2026/01/27/15:20:20,7.920166,0.411187,0.516573,0.411187,0.516573,33,24,11,15,0,0,0,0,0,0,0,0
2026/01/27/15:20:21,8.920269,0.463938,0.543946,0.463938,0.543946,34,28,13,18,0,0,0,0,0,0,0,0
2026/01/27/15:20:22,9.920373,0.519656,0.570214,0.519656,0.570214,36,30,18,18,0,0,0,0,0,1,0,0
2026/01/27/15:20:23,10.920468,0.579562,0.624892,0.579562,0.624892,40,37,18,18,0,0,0,0,0,1,0,0
2026/01/27/15:20:24,11.920560,0.608500,0.677853,0.611344,0.679735,46,37,20,21,1,0,0,0,0,1,0,0
2026/01/27/15:20:25,12.920656,0.627219,0.685223,0.627219,0.685223,48,43,20,22,0,0,0,0,0,1,2,0
2026/01/27/15:20:26,13.920745,0.672562,0.721084,0.672562,0.721084,49,46,22,27,0,0,0,0,0,1,2,0
2026/01/27/15:20:27,14.920920,0.706219,0.758025,0.710250,0.770724,49,48,29,27,1,0,0,0,0,1,2,0
2026/01/27/15:20:28,15.921014,0.707313,0.783970,0.718375,0.817895,50,50,32,27,3,0,0,0,0,2,2,0
2026/01/27/15:20:29,16.921110,0.735563,0.801328,0.752531,0.838392,53,49,34,30,4,0,0,0,0,3,2,0
2026/01/27/15:20:30,17.921267,0.759594,0.826450,0.770656,0.860375,58,49,34,31,3,0,0,0,0,3,2,0
2026/01/27/15:20:31,18.921372,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:32,19.921478,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:33,20.921635,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:34,21.921810,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:35,22.921881,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:36,23.921983,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:37,24.922073,0.738094,0.822718,0.749156,0.856643,58,49,32,31,3,0,0,0,0,3,4,0
2026/01/27/15:20:38,25.922200,0.764437,0.849936,0.775500,0.883861,60,55,33,31,3,0,0,0,1,3,4,0
2026/01/27/15:20:39,26.922287,0.781094,0.865949,0.792156,0.899874,63,55,33,34,3,0,0,0,1,3,4,0
2026/01/27/15:20:40,27.922439,0.767750,0.859399,0.778813,0.893324,60,55,32,34,3,0,0,0,4,3,5,0
2026/01/27/15:20:41,28.922519,0.767750,0.859399,0.778813,0.893324,60,55,32,34,3,0,0,0,4,3,5,0
2026/01/27/15:20:42,29.922613,0.757875,0.837736,0.768938,0.871661,58,53,32,34,3,0,0,0,6,5,5,0
2026/01/27/15:20:43,30.922709,0.755687,0.833939,0.766750,0.867864,58,52,32,34,3,0,0,0,6,6,5,0
2026/01/27/15:20:44,31.922861,0.755687,0.833939,0.766750,0.867864,58,52,32,34,3,0,0,0,6,6,5,0
2026/01/27/15:20:45,32.922957,0.755687,0.833939,0.766750,0.867864,58,52,32,34,3,0,0,0,6,6,5,0
2026/01/27/15:20:46,33.923131,0.750625,0.829014,0.761687,0.862939,58,52,32,31,3,0,0,0,6,6,5,3
2026/01/27/15:20:47,34.923195,0.750625,0.829014,0.761687,0.862939,58,52,32,31,3,0,0,0,6,6,5,3
2026/01/27/15:20:48,35.923289,0.750625,0.829014,0.761687,0.862939,58,52,32,31,3,0,0,0,6,6,5,3
2026/01/27/15:20:49,36.923394,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:50,37.923489,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:51,38.923560,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:52,39.923733,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:53,40.923849,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:54,41.923929,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:55,42.924037,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:56,43.924125,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:57,44.924229,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:58,45.924325,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:20:59,46.924475,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:00,47.924558,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:01,48.924660,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:02,49.924745,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:03,50.924907,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:04,51.924999,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:05,52.925097,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:06,53.925243,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:07,54.925406,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:08,55.925626,0.737313,0.825459,0.741344,0.838158,57,52,32,31,1,0,0,0,9,6,5,3
2026/01/27/15:21:09,56.925695,0.744938,0.843755,0.748969,0.856454,58,54,32,32,1,0,0,0,9,6,5,3
2026/01/27/15:21:10,57.925847,0.739812,0.837958,0.743844,0.850657,56,54,32,32,1,0,0,0,11,6,5,3
2026/01/27/15:21:11,58.925937,0.780781,0.870402,0.784813,0.883101,64,55,32,34,1,0,0,0,12,6,5,3
2026/01/27/15:21:12,59.926048,0.786281,0.876837,0.790312,0.889536,64,55,32,37,1,0,0,0,12,6,5,3
2026/01/27/15:21:13,60.926153,0.786281,0.876837,0.790312,0.889536,64,55,32,37,1,0,0,0,12,6,5,3
2026/01/27/15:21:14,61.926265,0.786281,0.876837,0.790312,0.889536,64,55,32,37,1,0,0,0,12,6,5,3
2026/01/27/15:21:15,62.926366,0.786469,0.876930,0.790500,0.889629,64,55,32,37,1,0,0,0,13,6,5,3
2026/01/27/15:21:16,63.926470,0.780750,0.871527,0.784781,0.884226,64,55,32,34,1,0,0,0,13,6,5,6
2026/01/27/15:21:17,64.926588,0.780750,0.871527,0.784781,0.884226,64,55,32,34,1,0,0,0,13,6,5,6
2026/01/27/15:21:18,65.926726,0.774813,0.866032,0.778844,0.878732,63,54,32,34,1,0,0,0,14,7,5,6
2026/01/27/15:21:19,66.926897,0.774813,0.866032,0.778844,0.878732,63,54,32,34,1,0,0,0,14,7,5,6
2026/01/27/15:21:20,67.926998,0.771062,0.855527,0.775094,0.868226,63,52,32,34,1,0,0,0,14,9,5,6
2026/01/27/15:21:21,68.927100,0.762375,0.852137,0.766406,0.864837,61,52,32,34,1,0,0,0,16,9,5,6
2026/01/27/15:21:22,69.927193,0.762375,0.852137,0.766406,0.864837,61,52,32,34,1,0,0,0,16,9,5,6
2026/01/27/15:21:23,70.927305,0.757594,0.838689,0.761625,0.851389,58,52,32,34,1,0,0,0,19,9,5,6
2026/01/27/15:21:24,71.927445,0.757594,0.838689,0.761625,0.851389,58,52,32,34,1,0,0,0,19,9,5,6
2026/01/27/15:21:25,72.927535,0.750531,0.828499,0.754563,0.841199,57,52,32,32,1,0,0,0,20,9,5,8
2026/01/27/15:21:26,73.927635,0.742938,0.833777,0.746969,0.846476,54,52,35,30,1,0,0,0,23,9,5,10
2026/01/27/15:21:27,74.927805,0.741313,0.829009,0.745344,0.841708,54,52,35,29,1,0,0,0,23,9,5,11
2026/01/27/15:21:28,75.927842,0.741313,0.829009,0.745344,0.841708,54,52,35,29,1,0,0,0,23,9,5,11
2026/01/27/15:21:29,76.928013,0.741313,0.829009,0.745344,0.841708,54,52,35,29,1,0,0,0,23,9,5,11
2026/01/27/15:21:30,77.928113,0.741313,0.829009,0.745344,0.841708,54,52,35,29,1,0,0,0,23,9,5,11
2026/01/27/15:21:31,78.928174,0.741313,0.829009,0.745344,0.841708,54,52,35,29,1,0,0,0,23,9,5,11
2026/01/27/15:21:32,79.928281,0.741313,0.829009,0.745344,0.841708,54,52,35,29,1,0,0,0,23,9,5,11
2026/01/27/15:21:33,80.928380,0.761062,0.847292,0.765094,0.859992,55,52,35,32,1,0,0,0,23,9,5,11
2026/01/27/15:21:34,81.928481,0.761062,0.847292,0.765094,0.859992,55,52,35,32,1,0,0,0,23,9,5,11
2026/01/27/15:21:35,82.928598,0.761062,0.847292,0.765094,0.859992,55,52,35,32,1,0,0,0,23,9,5,11
2026/01/27/15:21:36,83.928680,0.761062,0.847292,0.765094,0.859992,55,52,35,32,1,0,0,0,23,9,5,11
2026/01/27/15:21:37,84.928802,0.751406,0.860418,0.765531,0.895182,52,53,35,36,3,0,0,0,26,9,5,11
2026/01/27/15:21:38,85.928846,0.759844,0.863644,0.773969,0.898407,52,53,37,36,3,0,0,0,26,9,5,11
2026/01/27/15:21:39,86.928936,0.756344,0.859370,0.770469,0.894134,52,53,37,34,3,0,0,0,26,9,5,13
2026/01/27/15:21:40,87.929033,0.756344,0.859370,0.770469,0.894134,52,53,37,34,3,0,0,0,26,9,5,13
2026/01/27/15:21:41,88.929120,0.756344,0.859370,0.770469,0.894134,52,53,37,34,3,0,0,0,26,9,5,13
2026/01/27/15:21:42,89.929185,0.754406,0.856252,0.768531,0.891016,51,53,37,34,3,0,0,0,27,9,5,13
2026/01/27/15:21:43,90.929299,0.754406,0.856252,0.768531,0.891016,51,53,37,34,3,0,0,0,27,9,5,13
2026/01/27/15:21:44,91.929411,0.754406,0.856252,0.768531,0.891016,51,53,37,34,3,0,0,0,27,9,5,13
2026/01/27/15:21:45,92.929519,0.752750,0.848533,0.759656,0.860957,53,53,37,32,1,0,0,0,27,9,5,15
2026/01/27/15:21:46,93.929648,0.752750,0.848533,0.759656,0.860957,53,53,37,32,1,0,0,0,27,9,5,15
2026/01/27/15:21:47,94.929765,0.752750,0.848533,0.759656,0.860957,53,53,37,32,1,0,0,0,27,9,5,15
2026/01/27/15:21:48,95.929851,0.749531,0.845707,0.756437,0.858131,53,52,37,32,1,0,0,0,27,10,5,15
2026/01/27/15:21:49,96.929945,0.749531,0.845707,0.756437,0.858131,53,52,37,32,1,0,0,0,27,10,5,15
2026/01/27/15:21:50,97.930041,0.749531,0.845707,0.756437,0.858131,53,52,37,32,1,0,0,0,27,10,5,15
2026/01/27/15:21:51,98.930203,0.741094,0.842482,0.748000,0.854906,53,52,35,32,1,0,0,0,27,10,7,15
2026/01/27/15:21:52,99.930352,0.723281,0.827316,0.730187,0.839740,53,52,35,29,1,0,0,0,27,10,7,18
2026/01/27/15:21:53,100.930435,0.723281,0.827316,0.730187,0.839740,53,52,35,29,1,0,0,0,27,10,7,18
2026/01/27/15:21:54,101.930603,0.723281,0.827316,0.730187,0.839740,53,52,35,29,1,0,0,0,27,10,7,18
2026/01/27/15:21:55,102.930812,0.723281,0.827316,0.730187,0.839740,53,52,35,29,1,0,0,0,27,10,7,18
2026/01/27/15:21:56,103.930847,0.723281,0.827316,0.730187,0.839740,53,52,35,29,1,0,0,0,27,10,7,18
2026/01/27/15:21:57,104.930941,0.751656,0.852302,0.762687,0.869800,58,53,38,29,3,0,0,0,27,10,7,18
2026/01/27/15:21:58,105.931028,0.764031,0.862994,0.770938,0.875418,61,55,38,29,1,0,0,0,27,10,7,18
2026/01/27/15:21:59,106.931125,0.764031,0.862994,0.770938,0.875418,61,55,38,29,1,0,0,0,27,10,7,18
2026/01/27/15:22:00,107.931219,0.759531,0.859204,0.766437,0.871628,59,55,38,29,1,0,0,0,29,10,7,18
2026/01/27/15:22:01,108.931314,0.759531,0.859204,0.766437,0.871628,59,55,38,29,1,0,0,0,29,10,7,18
2026/01/27/15:22:02,109.931407,0.759531,0.859204,0.766437,0.871628,59,55,38,29,1,0,0,0,29,10,7,18
2026/01/27/15:22:03,110.931510,0.754156,0.855507,0.761062,0.867931,59,53,38,29,1,0,0,0,29,12,7,18
2026/01/27/15:22:04,111.931615,0.754156,0.855507,0.761062,0.867931,59,53,38,29,1,0,0,0,29,12,7,18
2026/01/27/15:22:05,112.931720,0.754156,0.855507,0.761062,0.867931,59,53,38,29,1,0,0,0,29,12,7,18
2026/01/27/15:22:06,113.931824,0.754156,0.855507,0.761062,0.867931,59,53,38,29,1,0,0,0,29,12,7,18
2026/01/27/15:22:07,114.931978,0.748906,0.848584,0.755812,0.861008,59,53,35,29,1,0,0,0,29,12,10,18
2026/01/27/15:22:08,115.932126,0.748906,0.848584,0.755812,0.861008,59,53,35,29,1,0,0,0,29,12,10,18
2026/01/27/15:22:09,116.932216,0.748906,0.848584,0.755812,0.861008,59,53,35,29,1,0,0,0,29,12,10,18
2026/01/27/15:22:10,117.932316,0.748906,0.848584,0.755812,0.861008,59,53,35,29,1,0,0,0,29,12,10,18
2026/01/27/15:22:11,118.932468,0.748906,0.848584,0.755812,0.861008,59,53,35,29,1,0,0,0,29,12,10,18
2026/01/27/15:22:12,119.932552,0.752250,0.857220,0.752250,0.857220,59,53,35,29,0,0,0,0,30,12,10,18
