timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/03/12:33:02,5.197439,0.187156,0.185140,0.187156,0.185140,25,12,14,4,0,0,0,0,0,0,0,0
2026/02/03/12:33:03,6.197552,0.235063,0.215780,0.235063,0.215780,28,16,17,6,0,0,0,0,0,0,0,0
2026/02/03/12:33:04,7.197657,0.266813,0.238426,0.266813,0.238426,34,19,17,6,0,0,0,0,0,0,0,0
2026/02/03/12:33:05,8.197758,0.285500,0.272762,0.285500,0.272762,36,21,19,6,0,0,0,0,0,0,0,0
2026/02/03/12:33:06,9.197912,0.330437,0.311560,0.330437,0.311560,38,26,19,9,0,0,0,0,0,0,0,0
2026/02/03/12:33:07,10.197987,0.358281,0.357847,0.358281,0.357847,43,30,19,10,0,0,0,0,0,0,0,0
2026/02/03/12:33:08,11.198186,0.379563,0.395046,0.379563,0.395046,46,33,19,12,0,0,0,0,0,0,0,0
2026/02/03/12:33:09,12.198319,0.450000,0.418573,0.450000,0.418573,49,35,21,14,0,0,0,0,0,0,0,0
2026/02/03/12:33:10,13.198413,0.499469,0.467756,0.499469,0.467756,52,35,25,17,0,0,0,0,0,0,0,0
2026/02/03/12:33:11,14.198529,0.527844,0.507743,0.527844,0.507743,56,40,27,17,0,0,0,0,0,0,0,0
2026/02/03/12:33:12,15.198639,0.557937,0.544236,0.557937,0.544236,59,43,27,20,0,0,0,0,0,0,0,0
2026/02/03/12:33:13,16.198725,0.591500,0.587296,0.591500,0.587296,59,48,29,23,0,0,0,0,0,1,0,0
2026/02/03/12:33:14,17.198833,0.624781,0.612683,0.628219,0.614399,62,51,31,24,0,0,0,1,0,1,0,0
2026/02/03/12:33:15,18.198916,0.647219,0.654362,0.647219,0.654362,69,51,32,26,0,0,0,0,0,1,0,0
