timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/26/22:12:06,1.406958,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0
2026/01/26/22:12:07,2.407065,0.000000,0.000000,0.204187,0.204712,0,0,0,0,8,6,2,6,0,0,0,0
2026/01/26/22:12:08,3.407190,0.369750,0.345223,0.369750,0.345223,13,11,2,6,0,0,0,0,0,0,0,0
2026/01/26/22:12:09,4.407346,0.481000,0.455997,0.491812,0.476614,17,14,5,7,0,0,1,0,0,0,0,0
2026/01/26/22:12:10,5.407461,0.577688,0.632383,0.581313,0.642031,20,16,8,11,1,0,0,0,0,0,0,0
2026/01/26/22:12:11,6.407556,0.632313,0.804060,0.640875,0.838441,22,19,9,14,1,0,1,0,0,0,0,0
2026/01/26/22:12:12,7.407663,0.632313,0.804060,0.672125,0.883059,22,19,9,14,2,1,2,0,0,0,0,0
2026/01/26/22:12:13,8.407737,0.632313,0.804060,0.677250,0.888856,22,19,9,14,3,1,2,0,0,0,0,0
2026/01/26/22:12:14,9.407866,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,1,0,0,0
2026/01/26/22:12:15,10.454116,0.668562,0.869804,0.682375,0.894652,25,20,11,14,1,0,0,0,1,0,0,0
2026/01/26/22:12:16,11.454212,0.677625,0.875726,0.682375,0.894652,25,20,11,14,1,0,0,0,2,0,0,0
2026/01/26/22:12:17,12.454300,0.682375,0.894652,0.682375,0.894652,26,20,11,14,0,0,0,0,2,0,0,0
2026/01/26/22:12:18,13.454468,0.682375,0.894652,0.682375,0.894652,26,20,11,14,0,0,0,0,2,0,0,0
2026/01/26/22:12:19,14.454550,0.682375,0.894652,0.682375,0.894652,26,20,11,14,0,0,0,0,2,0,0,0
