scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,0,0.2107,0.1979,0.2118,0.1996,50.6667,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1,0.2521,0.2334,0.2521,0.2334,61.3333,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2,0.2963,0.2787,0.2993,0.2802,72.0,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3,0.3351,0.3181,0.3351,0.3181,82.3333,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,4,0.3858,0.3454,0.3864,0.3462,90.6667,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,5,0.4243,0.384,0.4303,0.3872,101.3333,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6,0.4663,0.4306,0.469,0.4316,112.3333,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7,0.5133,0.465,0.5144,0.47,122.3333,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8,0.5725,0.5116,0.5734,0.5133,132.6667,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9,0.6008,0.5523,0.6028,0.5561,142.3333,0.6667,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10,0.6347,0.59,0.6377,0.5919,153.0,0.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11,0.681,0.6307,0.6825,0.632,164.0,0.3333,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12,0.7259,0.6618,0.7305,0.6636,172.6667,0.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13,0.7626,0.7006,0.7667,0.7014,183.0,0.3333,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14,0.7962,0.7286,0.8068,0.7443,192.0,2.0,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,15,0.8195,0.7622,0.8469,0.7897,200.6667,3.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,16,0.835,0.7761,0.8708,0.8128,205.6667,4.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,17,0.8429,0.7831,0.8787,0.8197,208.3333,4.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,18,0.8429,0.7831,0.8787,0.8197,208.3333,4.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,19,0.8452,0.7853,0.8809,0.822,209.3333,4.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,20,0.85,0.7912,0.8879,0.8287,211.6667,5.0,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,21,0.851,0.7919,0.8888,0.8293,212.0,5.0,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,22,0.8599,0.7984,0.9007,0.8363,215.0,5.3333,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,23,0.8609,0.799,0.9052,0.8375,215.3333,5.6667,0.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,24,0.8591,0.7971,0.9033,0.8355,214.3333,5.6667,1.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,25,0.8591,0.7971,0.9101,0.8373,214.3333,6.6667,1.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,26,0.8591,0.7971,0.9101,0.8373,214.3333,6.6667,1.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,27,0.8591,0.7971,0.9033,0.8355,214.3333,5.6667,1.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,28,0.8591,0.7971,0.9033,0.8355,214.3333,5.6667,1.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,29,0.8575,0.7946,0.9018,0.8331,213.6667,5.6667,2.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,30,0.8575,0.7946,0.9018,0.8331,213.6667,5.6667,2.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,31,0.8587,0.7957,0.903,0.8342,214.3333,5.6667,2.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,32,0.8587,0.7957,0.9047,0.8365,214.3333,6.0,2.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,33,0.8577,0.794,0.9036,0.8348,214.0,6.0,2.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,34,0.8577,0.794,0.9036,0.8348,214.0,6.0,2.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,35,0.8613,0.7979,0.9014,0.8309,214.3333,5.0,3.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,36,0.8631,0.8007,0.9082,0.8374,215.3333,6.0,3.6667
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,37,0.8606,0.7979,0.9057,0.8346,214.6667,6.0,4.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,38,0.8596,0.7959,0.9046,0.8326,214.3333,6.0,4.6667
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,39,0.8749,0.8159,0.9252,0.8542,219.3333,7.0,4.6667
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,40,0.8814,0.8242,0.9303,0.8619,221.6667,6.6667,5.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,41,0.8826,0.8284,0.9432,0.8706,222.3333,8.3333,5.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,42,0.8829,0.8289,0.9425,0.8697,222.3333,8.0,5.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,43,0.8831,0.8312,0.9372,0.873,222.6667,7.3333,7.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,44,0.8833,0.8318,0.9328,0.8711,222.6667,6.3333,7.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,45,0.8815,0.83,0.931,0.8694,221.6667,6.3333,8.3333
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,46,0.8753,0.8209,0.9248,0.8602,219.3333,6.3333,10.6667
