timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/03/10:07:03,2.640954,0.205563,0.244509,0.205563,0.244509,12,9,4,3,0,0,0,0,0,0,0,0
2026/02/03/10:07:04,3.641067,0.262125,0.322757,0.262125,0.322757,12,13,11,3,0,0,0,0,0,0,0,0
2026/02/03/10:07:05,4.641227,0.374125,0.410977,0.374125,0.410977,18,16,13,4,0,0,0,0,0,0,0,0
2026/02/03/10:07:06,5.641323,0.469625,0.481564,0.473750,0.492609,18,17,17,10,0,0,0,1,0,0,0,0
2026/02/03/10:07:07,6.641483,0.540500,0.576981,0.549500,0.580109,20,20,19,13,1,0,0,0,0,0,0,0
2026/02/03/10:07:08,7.641612,0.639437,0.671485,0.643938,0.675506,25,23,21,14,0,1,0,0,0,0,0,0
2026/02/03/10:07:09,8.641702,0.679688,0.698040,0.690688,0.715138,25,25,23,16,1,0,0,1,0,0,0,0
2026/02/03/10:07:10,9.641784,0.733812,0.810181,0.733812,0.810181,26,27,28,18,0,0,0,0,0,0,0,0
2026/02/03/10:07:11,10.641860,0.805250,0.863961,0.817937,0.869788,26,29,32,20,0,0,0,1,0,0,0,0
2026/02/03/10:07:12,11.641952,0.817937,0.869788,0.817937,0.869788,26,29,32,21,0,0,0,0,0,0,0,0
2026/02/03/10:07:13,12.642054,0.817937,0.869788,0.817937,0.869788,26,29,32,21,0,0,0,0,0,0,0,0
2026/02/03/10:07:14,13.642161,0.822750,0.883722,0.827562,0.897655,27,29,32,21,1,0,0,0,0,0,0,0
2026/02/03/10:07:15,14.642248,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:16,15.642353,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:17,16.642536,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:18,17.642664,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:19,18.642840,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:20,19.642926,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:21,20.643088,0.819312,0.875565,0.819312,0.875565,28,29,32,19,0,0,0,0,0,0,0,2
2026/02/03/10:07:22,21.643260,0.827438,0.882014,0.827438,0.882014,30,29,32,19,0,0,0,0,0,0,0,2
