timestamp,event,pod_name,pod_uid,priority,time_s
2026/01/26/22:18:06,apply-time,rs-000055-2n8wd,80fe1cd5-eaf0-44a7-afa3-7d24a1c3e20e,1,11.276541
2026/01/26/22:18:06,running-time,rs-000055-2n8wd,80fe1cd5-eaf0-44a7-afa3-7d24a1c3e20e,1,11.276541
2026/01/26/22:18:06,apply-time,rs-000055-szr4l,0afbf640-e1e4-46bc-827f-76af28538a5a,1,12.276541
2026/01/26/22:18:06,running-time,rs-000055-szr4l,0afbf640-e1e4-46bc-827f-76af28538a5a,1,12.276541
2026/01/26/22:18:06,apply-time,rs-000056-mrxwn,e142c9cf-65bb-40a6-8e0f-d2f54cd85e2f,1,12.276541
2026/01/26/22:18:07,apply-time,rs-000056-dcsrr,74bc1b61-3f07-4838-8173-2fb946eda815,1,12.276541
2026/01/26/22:18:07,running-time,rs-000056-dcsrr,74bc1b61-3f07-4838-8173-2fb946eda815,1,12.276541
2026/01/26/22:18:07,running-time,rs-000056-mrxwn,e142c9cf-65bb-40a6-8e0f-d2f54cd85e2f,1,12.276541
2026/01/26/22:18:07,apply-time,rs-000058-4t5sr,029f5b45-4f04-48e4-a0ac-f25cf01a5722,3,12.276541
2026/01/26/22:18:07,running-time,rs-000058-4t5sr,029f5b45-4f04-48e4-a0ac-f25cf01a5722,3,12.276541
2026/01/26/22:18:07,apply-time,rs-000060-x7vqz,28981665-4919-4a17-86c9-a77bfedc480a,1,13.276541
2026/01/26/22:18:07,running-time,rs-000060-x7vqz,28981665-4919-4a17-86c9-a77bfedc480a,1,13.276541
2026/01/26/22:18:09,apply-time,rs-000061-kvpcf,1ff27b9c-9003-43d6-a59d-2ea153a3bda9,1,15.276541
2026/01/26/22:18:09,running-time,rs-000061-kvpcf,1ff27b9c-9003-43d6-a59d-2ea153a3bda9,1,15.276541
2026/01/26/22:18:35,apply-time,rs-000062-f7gbk,2447831f-8e31-4d6b-80b0-193d4626c1fa,1,40.276541
2026/01/26/22:18:35,apply-time,rs-000063-s954h,1be37d71-068d-4552-baf4-d576ae6ed0e7,2,40.276541
2026/01/26/22:18:35,running-time,rs-000063-s954h,1be37d71-068d-4552-baf4-d576ae6ed0e7,2,40.276541
2026/01/26/22:18:35,apply-time,rs-000064-8zb5x,48e5a8ce-3657-45c3-bf42-a6898d07507f,4,41.276541
2026/01/26/22:18:35,running-time,rs-000064-8zb5x,48e5a8ce-3657-45c3-bf42-a6898d07507f,4,41.276541
2026/01/26/22:18:35,apply-time,rs-000064-vz7zc,39cabd9a-eadc-4dac-9a09-944c571c89cb,4,41.276541
2026/01/26/22:18:35,running-time,rs-000064-vz7zc,39cabd9a-eadc-4dac-9a09-944c571c89cb,4,41.276541
2026/01/26/22:18:35,apply-time,rs-000065-8vkpx,cf07c988-2c21-4ff7-b00f-922712410564,1,41.276541
2026/01/26/22:18:35,apply-time,rs-000065-lxt4z,80ce3885-d6e2-4db6-9cdc-5f6ff9d8bda9,1,41.276541
2026/01/26/22:18:35,running-time,rs-000065-lxt4z,80ce3885-d6e2-4db6-9cdc-5f6ff9d8bda9,1,41.276541
2026/01/26/22:18:35,apply-time,rs-000065-qqs5q,d60394cb-3071-4f9f-bd11-5f3ed620e3ff,1,41.276541
2026/01/26/22:18:35,running-time,rs-000065-qqs5q,d60394cb-3071-4f9f-bd11-5f3ed620e3ff,1,41.276541
2026/01/26/22:18:38,running-time,rs-000065-8vkpx,cf07c988-2c21-4ff7-b00f-922712410564,1,44.276541
2026/01/26/22:19:00,apply-time,rs-000066-9hszh,bf7758d9-3825-45a8-b9fa-8a51399dcb5d,2,65.276541
2026/01/26/22:19:00,running-time,rs-000066-9hszh,bf7758d9-3825-45a8-b9fa-8a51399dcb5d,2,65.276541
2026/01/26/22:19:01,apply-time,rs-000067-d2khd,cee3e6e2-6907-47a4-a259-d2833ae5c3f9,2,66.276541
2026/01/26/22:19:01,running-time,rs-000067-d2khd,cee3e6e2-6907-47a4-a259-d2833ae5c3f9,2,66.276541
2026/01/26/22:19:01,apply-time,rs-000067-qf64z,cf0a7ba3-193c-450b-ba6d-525a558697b9,2,66.276541
2026/01/26/22:19:01,running-time,rs-000067-qf64z,cf0a7ba3-193c-450b-ba6d-525a558697b9,2,66.276541
2026/01/26/22:19:01,apply-time,rs-000067-rmwqg,5a3de6b1-8151-49f6-a340-3c5a9cd8dd0e,2,66.276541
2026/01/26/22:19:01,running-time,rs-000067-rmwqg,5a3de6b1-8151-49f6-a340-3c5a9cd8dd0e,2,66.276541
2026/01/26/22:19:01,apply-time,rs-000068-bjs5k,68e4a9d2-eaee-4df1-9b8b-5d5d3d6483df,1,67.276541
2026/01/26/22:19:01,apply-time,rs-000068-k5vtc,ff43dea9-cb16-4eeb-9781-e00688b92d34,1,67.276541
2026/01/26/22:19:01,apply-time,rs-000069-cwbgf,b5902461-4ee1-47e6-81c3-c6af8b2c8dfd,2,66.276541
2026/01/26/22:19:01,running-time,rs-000069-cwbgf,b5902461-4ee1-47e6-81c3-c6af8b2c8dfd,2,67.276541
2026/01/26/22:19:01,apply-time,rs-000070-d6n9p,ee8ce04f-d6b9-4a44-a905-35eba7e5edea,2,66.276541
2026/01/26/22:19:01,running-time,rs-000070-d6n9p,ee8ce04f-d6b9-4a44-a905-35eba7e5edea,2,67.276541
2026/01/26/22:19:06,running-time,rs-000068-bjs5k,68e4a9d2-eaee-4df1-9b8b-5d5d3d6483df,1,71.276541
