timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/27/13:19:53,6.252434,0.257063,0.267334,0.274438,0.279107,19,20,18,11,3,0,1,1,0,0,0,0
2026/01/27/13:19:54,7.252546,0.311219,0.328976,0.319719,0.335742,25,22,21,13,0,1,0,1,0,0,0,0
2026/01/27/13:19:55,8.252656,0.348062,0.364664,0.348062,0.364664,28,26,23,15,0,0,0,0,0,0,0,2
2026/01/27/13:19:56,9.252812,0.371250,0.411974,0.378188,0.413747,28,28,29,16,0,0,0,1,0,1,0,2
2026/01/27/13:19:57,10.252895,0.450250,0.446051,0.450250,0.446051,29,31,34,19,0,0,0,0,0,1,0,2
2026/01/27/13:19:58,11.252990,0.492312,0.478346,0.494656,0.485384,33,33,36,19,0,0,1,0,0,1,0,2
2026/01/27/13:19:59,12.253090,0.524125,0.518240,0.524125,0.518240,35,36,41,21,0,0,0,0,0,1,0,2
2026/01/27/13:20:00,13.253174,0.541875,0.536814,0.544781,0.541859,39,37,44,21,0,0,0,1,0,1,0,2
2026/01/27/13:20:01,14.253256,0.565187,0.563180,0.566781,0.568419,42,41,44,22,1,0,0,0,0,1,0,2
2026/01/27/13:20:02,15.253379,0.607563,0.591265,0.620406,0.604558,47,41,48,22,6,0,0,0,0,1,0,2
2026/01/27/13:20:03,16.253472,0.619500,0.608768,0.629000,0.618778,56,41,45,22,3,0,1,0,0,1,3,2
2026/01/27/13:20:04,17.253597,0.623906,0.618279,0.647312,0.649845,61,39,47,22,1,0,4,2,0,3,3,2
2026/01/27/13:20:05,18.253697,0.665875,0.644099,0.680531,0.650460,63,42,53,23,1,0,0,2,0,3,3,5
2026/01/27/13:20:06,19.253848,0.706250,0.661687,0.723719,0.670074,66,45,53,26,2,0,0,2,0,5,3,5
2026/01/27/13:20:07,20.253942,0.754656,0.708742,0.758312,0.720869,74,45,54,30,0,0,1,0,0,5,3,5
2026/01/27/13:20:08,21.254049,0.790219,0.719284,0.793500,0.721916,75,48,57,30,0,1,0,0,0,5,4,5
2026/01/27/13:20:09,22.254189,0.786844,0.713027,0.792531,0.720593,72,50,57,30,2,0,1,0,3,5,4,5
2026/01/27/13:20:10,23.254282,0.792531,0.720593,0.792531,0.720593,74,50,58,30,0,0,0,0,3,5,4,5
2026/01/27/13:20:11,24.254394,0.792531,0.720593,0.794406,0.722424,74,50,58,30,0,0,0,1,3,5,4,5
2026/01/27/13:20:12,25.254483,0.796188,0.730224,0.797969,0.733742,74,52,58,30,0,1,0,0,3,5,4,5
2026/01/27/13:20:13,26.254625,0.795687,0.734034,0.795687,0.734034,72,54,58,30,0,0,0,0,5,5,4,5
2026/01/27/13:20:14,27.254749,0.791562,0.726925,0.791562,0.726925,72,53,58,30,0,0,0,0,5,6,4,5
2026/01/27/13:20:15,28.254831,0.791562,0.726925,0.791562,0.726925,72,53,58,30,0,0,0,0,5,6,4,5
2026/01/27/13:20:16,29.254917,0.789531,0.722467,0.789531,0.722467,71,53,58,30,0,0,0,0,6,6,4,5
